Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
288,J0038-0329,0035-037,-03:29:58.9622740,00:38:20.79435109,-3.499711742777778,9.586643129541663,440.0,8.02e-06,0.00027,3.3416666666666665e-08,7.5e-08,8.208235217065015e-08,-0.2397,0.2719,1.0,2015.0,114.825,-66.165,NED (fiducial),1.8617,,1.858,,1.8617,18.5,R,AQ,"ICRF J003820.7-032958 S/X; CGRaBS J0038-0329
",J0038-0329,"2,8",113,3,,1.3,4.225352112676056,5.182045973946585
289,J0038-2120,0036-216,-21:20:04.0192820,00:38:29.95481977,-21.33444980055556,9.624811749041664,444.0,1.807e-05,0.0005793,7.529166666666665e-08,1.609166666666667e-07,1.7553543524248145e-07,0.3223,0.5861,1.0,2015.0,95.27,-83.5,NED (fiducial),0.338,,0.338,,,18.6,r,G ,"ICRF J003829.9-212004 S/X; PKS 0035-216
",J0038-2120,"2,8",79,3,,7.1,0.0,3.0
290,J0038-2459,0035-252,-24:59:02.2352926,00:38:14.73550152,-24.98395424794445,9.561397923,437.0,2.82e-06,4.34e-05,1.1749999999999998e-08,1.2055555555555555e-08,1.6086320702730693e-08,-0.0355,0.0435,1.0,2015.0,68.092,-86.343,NED (fiducial),0.4981,,0.4981,,,17.1,R,AQ,"ICRF J003814.7-245902 S/X DEF; PKS 0035-252
",J0038-2459,"2,8,15",-33,18,,2.1,21.285211267605632,27.87579987563776
291,J0039+0319,,+03:19:52.577,00:39:18.5824,3.3312713888888887,9.827426666666666,,,,,,,,,,,,,,,,,,,,,,,J0039+0319,8,89,5,,1.4,0.0,5.0
297,J0039-0257,0036-032,-02:57:07.0039200,00:39:13.40243400,-2.9519455333333333,9.805843474999998,448.0,2.2e-05,0.00073,9.166666666666665e-08,2.027777777777778e-07,2.2248442658781459e-07,-0.388,0.7433,39.0,2015.0,115.519,-65.648,NED (fiducial),0.3901,,,,0.3901,17.9,R,V ,"PMN J0039-0257; GALEXASC J003913.37-025706.6
",J0039-0257,8,146,5,,1.2,4.225352112676056,6.546266147667387
302,J0039-2220,,-22:20:01.479,00:39:08.2091,-22.333744166666666,9.784204583333333,,,,,,,,,,,,,,,,,,,,,,,J0039-2220,8,-154,5,,3.3,7.447183098591549,8.969979715916175
303,J0040+0125,0037+011,+01:25:46.3493610,00:40:13.52545040,1.429541489166667,10.05635604333333,458.0,7.5e-06,0.0002267,3.125e-08,6.297222222222223e-08,7.029548687586961e-08,0.0135,0.2267,1.0,2015.0,117.086,-61.315,NED (fiducial),0.2263,,0.2263,,0.2263,17.3,R,AQ,"ICRF J004013.5+012546 S/X; 87GB 003739.6+010930; 2MASX J00401351+0125465
",J0040+0125,"2,8",-149,3,,4.3,7.447183098591549,8.028731911326197
306,J0040-0146,0038-020,-01:46:32.0263360,00:40:57.61157663,-1.775562871111111,10.240048235958332,465.0,5.52e-06,0.0001578,2.3e-08,4.3833333333333335e-08,4.949599227936522e-08,0.0236,0.1578,1.0,2015.0,116.836,-64.523,NED (fiducial),1.1788,,1.1784,,1.1789,18.4,R,AQ,"ICRF J004057.6-014632 S/X; PKS 0038-020
",J0040-0146,"2,8,15",-42,2,,3.2,4.014084507042253,4.484737944370512
307,J0040-0231,0037-027,-02:31:18.5461700,00:40:18.88023700,-2.521818380555556,10.078667654166663,461.0,3.467e-05,0.001,1.444583333333333e-07,2.7777777777777776e-07,3.130308345267396e-07,-0.156,1.0044,39.0,2015.0,116.284,-65.25,NED (fiducial),2.959,,2.9589,,2.9587,19.2,R,AQ,"PMN J0040-0231
",J0040-0231,"5,8",-104,4,,2.4,4.014084507042253,5.666822251463041
309,J0040-3225,0038-326,-32:25:20.3298466,00:40:30.65485223,-32.422313846277774,10.12772855095833,462.0,1.853e-05,0.0006291,7.720833333333334e-08,1.7474999999999997e-07,1.86507605826504e-07,0.0465,0.6292,1.0,2015.0,326.391,-84.2,NED (fiducial),0.524,,0.524,,,20.0,R,AL,"ICRF J004030.6-322520 S/X DEF; PKS 0038-326
",J0040-3225,"2,8",98,3,,3.7,0.0,3.0
310,J0040-3243,0037-329,-32:43:27.8254648,00:40:17.54071340,-32.72439596244445,10.073086305833332,459.0,8.99e-06,0.0003006,3.7458333333333326e-08,8.35e-08,8.924862691085464e-08,-0.077,0.3007,1.0,2015.0,325.59,-83.906,,,,,,,20.5,R,AQ,"ICRF J004017.5-324327 S/X; PMN J0040-3243
",J0040-3243,"2,8",111,3,,2.6,4.225352112676056,5.182045973946585
316,J0041-0143,0038-019,-01:43:15.6814931,00:41:26.00884708,-1.7210226369722224,10.358370196166666,469.0,2.186e-05,0.0008131,9.108333333333333e-08,2.258611111111111e-07,2.4351988036776444e-07,-0.3693,0.8235,1.0,2015.0,117.121,-64.48,NED (fiducial),1.675,,1.674,,,16.8,R,AQ,"ICRF J004126.0-014315 S/X; PKS 0038-019
",J0041-0143,2,174,2,,13.8,4.225352112676056,4.674783468364712
324,J0042-2034,0040-208,-20:34:47.7219200,00:42:58.55053200,-20.57992275555556,10.743960549999995,489.0,0.00130333,0.02715,5.430541666666666e-06,7.541666666666667e-06,9.09525062838818e-06,0.673,30.4346,39.0,2015.0,106.033,-83.172,,,,,,,    , ,I ,"NVSS J004258-203448; 2XMM J004258.6-203447
",J0042-2034,8,-159,5,,44.9,7.447183098591549,8.969979715916175
325,J0042-2505,0039-253,-25:05:36.6372800,00:42:27.55017200,-25.093510355555555,10.61479238333333,485.0,3.2e-05,0.00102,1.333333333333333e-07,2.833333333333334e-07,3.0799038546818297e-07,-0.003,1.02,39.0,2015.0,77.703,-87.136,,,,,,,    , ,R ,"NVSS J004227-250536
",J0042-2505,5,158,5,,33.3,4.225352112676056,6.546266147667387
332,J0043-0251,0041-031,-02:51:01.4799200,00:43:45.88946600,-2.850411088888889,10.941206108333333,498.0,2.667e-05,0.00088,1.1112499999999998e-07,2.4444444444444445e-07,2.684610110248456e-07,-0.484,0.9046,39.0,2015.0,118.28,-65.653,NED (fiducial),1.8182,,1.8182,,1.8181,20.1,R,AQ,"AT20G J004345-025102
",J0043-0251,"5,8",134,4,,3.5,4.225352112676056,5.818384696468256
333,J0043-0443,,-04:43:00.634,00:43:34.1227,-4.716842777777778,10.892177916666666,,,,,,,,,,,,,,,,,,,,,,,J0043-0443,8,46,5,,62.6,0.0,5.0
342,J0045-2243,0043-230,-22:43:55.3378500,00:45:39.59751800,-22.732038291666665,11.414989658333331,517.0,2.733e-05,0.0009,1.13875e-07,2.5e-07,2.711663370372303e-07,-0.084,0.9007,39.0,2015.0,106.031,-85.413,NED (fiducial),1.5369,,1.5369,,,16.2,R,AQ,"WISE J004539.59-224355.3; AT20G J004539-224354
",J0045-2243,"5,8",-54,4,,1.1,4.014084507042253,5.666822251463041
343,J0045-3705,0042-373,-37:05:48.4676975,00:45:12.06608276,-37.096796582638895,11.300275344833333,513.0,9.3e-06,0.0003176,3.875e-08,8.822222222222222e-08,9.34796524785134e-08,-0.2151,0.3186,1.0,2015.0,310.073,-79.945,LITERATURE,1.033,,,,,19.1,R,AB,"ICRF J004512.0-370548 S/X; PKS 0042-373; GALEXASC J004512.03-370548.0;; z from milliquas (http://quasars.org/milliquas.htm)
",J0045-3705,"2,8",-160,3,,11.7,7.447183098591549,8.028731911326197
344,J0046+0443,0043+044,+04:43:29.8109411,00:46:12.55909800,4.724947483638889,11.552329575,523.0,2.135e-05,0.0007358,8.895833333333332e-08,2.043888888888889e-07,2.227884816315705e-07,-0.6024,0.7635,3.0,2015.0,120.465,-58.122,,,,,,,21.7,R,V ,"PMN J0046+0443; GALEXASC J004612.62+044329.2
",J0046+0443,"5,8",-27,4,,3.8,21.285211267605632,21.65779810383793
348,J0046-2631,0043-268,-26:31:54.4527954,00:46:13.77614635,-26.531792443166665,11.557400609791666,524.0,1.184e-05,0.0003879,4.933333333333333e-08,1.0775e-07,1.1643974590538213e-07,-0.1453,0.3887,1.0,2015.0,59.81,-88.694,LITERATURE,,a,,,,19.7,R,AQ,"ICRF J004613.7-263154 S/X; AT20G J004613-263154; PMN J0046-2631;; z from milliquas (http://quasars.org/milliquas.htm)
",J0046-2631,"2,8",51,3,,1.8,0.0,3.0
349,J0047+0319,0044+030,+03:19:54.7856401,00:47:05.91871721,3.3318849000277777,11.774661321708331,534.0,7.29e-06,0.0002386,3.037499999999999e-08,6.627777777777779e-08,7.288530631368857e-08,-0.3685,0.2427,1.0,2015.0,120.796,-59.522,NED (fiducial),0.6233,,0.624,,,16.3,R,A1,"ICRF J004705.9+031954 S/X; 87GB 004432.0+030343
",J0047+0319,8,-5,5,,0.9,21.285211267605632,21.86458823546892
356,J0048+0014,0045-000,+00:14:57.1383631,00:48:19.12188713,0.2492051008611111,12.079674529708331,548.0,9.23e-06,0.0002515,3.8458333333333335e-08,6.986111111111112e-08,7.974703924608962e-08,-0.2984,0.2561,3.0,2015.0,121.237,-62.612,NED (fiducial),1.5415,,1.5412,,1.5412,19.4,R,AQ,"PKS J0048+0015
",J0048+0014,8,-69,5,,1.8,4.014084507042253,6.411932191600021
362,J0049+0237,0047+023,+02:37:03.7785936,00:49:43.23593957,2.617716276,12.430149748208333,564.0,3.59e-06,9.19e-05,1.495833333333333e-08,2.5527777777777777e-08,2.9579595097368506e-08,-0.1408,0.0924,1.0,2015.0,122.068,-60.251,NED (fiducial),1.474,,1.474,,,19.1,R,AL,"ICRF J004943.2+023703 S/X DEF; PKS 0047+023;; 2017ApJ...844..120P give z>0.55
",J0049+0237,"2,8",69,5,,3.3,0.0,5.0
365,J0049-3116,0046-315,-31:16:27.3246310,00:49:22.90086666,-31.27425684194444,12.345420277749998,561.0,1.656e-05,0.000508,6.9e-08,1.411111111111111e-07,1.5293871314190069e-07,-0.6244,0.5268,1.0,2015.0,308.985,-85.83,NED (fiducial),2.718,,2.721,,,17.7,R,AQ,"ICRF J004922.9-311627 S/X; PMN J0049-3116
",J0049-3116,"2,8",163,3,,4.6,4.225352112676056,5.182045973946585
366,J0050-0452,0047-051,-04:52:20.5950716,00:50:21.53478801,-4.872387519888889,12.589728283375,571.0,6.43e-06,0.0001991,2.6791666666666663e-08,5.530555555555556e-08,6.141107014585622e-08,0.076,0.1993,1.0,2015.0,122.222,-67.743,NED (fiducial),0.92,,0.922,,,18.6,R,AQ,"ICRF J005021.5-045220 S/X; PKS 0047-051
",J0050-0452,"2,8",-47,3,,2.3,4.014084507042253,5.011274731011726
371,J0051-4226,0048-427,-42:26:33.2933576,00:51:09.50182132,-42.44258148822222,12.789590922166663,579.0,3.86e-06,5.55e-05,1.6083333333333335e-08,1.5416666666666666e-08,1.9456132207520648e-08,-0.0367,0.0556,1.0,2015.0,303.127,-74.686,NED (fiducial),1.749,,1.75,,,19.0,R,AQ,"ICRF J005109.5-422633 S/X; PKS 0048-427;; 1996A&AS..119..265I give z=2.43
",J0051-4226,"2,8",169,3,,3.8,4.225352112676056,5.182045973946585
372,J0052+0035,0049+003,+00:35:38.1487882,00:52:05.56900506,0.5939302189444445,13.02320418775,586.0,1.414e-05,0.0003333,5.8916666666666695e-08,9.258333333333337e-08,1.097382077561041e-07,-0.3832,0.3475,1.0,2015.0,123.284,-62.277,NED (fiducial),0.3996,,0.3996,,0.4,15.6,R,AQ,"ICRF J005205.5+003538 S/X; LBQS 0049+0019A
",J0052+0035,"2,8",92,3,,17.1,0.0,3.0
381,J0052-2825,0050-287,-28:25:54.1850472,00:52:52.55639664,-28.43171806866667,13.218984986,596.0,1.143e-05,0.0003717,4.7625e-08,1.0325e-07,1.1142063085493176e-07,-0.2325,0.3736,1.0,2015.0,289.302,-88.658,NED (fiducial),1.6434,,1.643,,,19.0,R,AQ,"ICRF J005252.5-282554 S/X; 2QZ J005252.5-282554; GALEXASC J005252.57-282554.4
",J0052-2825,"2,8",-51,3,,3.4,4.014084507042253,5.011274731011726
388,J0054-0437,,-04:37:03.310,00:54:52.6227,-4.617586111111112,13.71926125,,,,,,,,,,,,,,,,,,,,,,,J0054-0437,8,-72,5,,0.8,4.014084507042253,6.411932191600021
389,J0054-1953,0052-201,-19:53:01.0020926,00:54:32.94847071,-19.88361169238889,13.637285294625,610.0,7.01e-06,0.0002197,2.920833333333333e-08,6.102777777777778e-08,6.69240672836705e-08,0.0541,0.2198,1.0,2015.0,128.714,-82.72,,,,,,,21.1,r,V ,"ICRF J005432.9-195301 S/X; PMN J0054-1952
",J0054-1953,"2,8",80,3,,3.7,0.0,3.0
394,J0055-2148,,-21:48:23.134,00:55:33.9378,-21.80642611111111,13.891407499999998,,,,,,,,,,,,,,,,,,,,,,,J0055-2148,8,144,5,,3.4,4.225352112676056,6.546266147667387
399,J0056-0115,0053-015,-01:15:44.9324800,00:56:25.59066900,-1.2624812444444444,14.1066277875,631.0,0.000138,0.0042,5.749999999999999e-07,1.1666666666666666e-06,1.300605863807231e-06,0.376,4.2891,39.0,2015.0,125.788,-64.107,NED (fiducial),0.0382,,0.0382,,0.0382,13.7,R,G ,"UGC 00583
",J0056-0115,8,-152,5,,6.0,7.447183098591549,8.969979715916175
401,J0056-2117,,-21:17:08.123,00:56:32.2756,-21.285589722222223,14.134481666666666,,,,,,,,,,,,,,,,,,,,,,,J0056-2117,8,-1,5,,3.1,21.285211267605632,21.86458823546892
402,J0056-3941,,-39:41:44.403,00:56:20.1144,-39.6956675,14.08381,,,,,,,,,,,,,,,,,,,,,,,J0056-3941,5,-137,5,,15.4,7.447183098591549,8.969979715916175
403,J0057+0150,0055+015,+01:50:32.6296300,00:57:41.39460300,1.8423971194444448,14.4224775125,641.0,0.00023733,0.0056,9.88875e-07,1.5555555555555556e-06,1.842991068188204e-06,-0.034,5.6022,39.0,2015.0,126.155,-60.99,,,,,,,23.5, ,G ,"PKS B0055+015a; PKS 0055+015
",J0057+0150,5,-78,5,,5.3,4.014084507042253,6.411932191600021
407,J0057-0024,0054-006,-00:24:33.1774397,00:57:17.00220926,-0.4092159554722222,14.320842538583332,636.0,6.34e-06,0.0002007,2.6416666666666665e-08,5.575e-08,6.169171079796103e-08,-0.1863,0.2017,1.0,2015.0,126.179,-63.244,NED (fiducial),2.7504,,2.7476,,2.7457,19.2,R,AQ,"ICRF J005717.0-002433 S/X; PKS 0054-006
",J0057-0024,"2,8",125,3,,1.9,4.225352112676056,5.182045973946585
408,J0057-0052,,-00:52:30.634,00:57:02.0556,-0.8751761111111112,14.258564999999995,,,,,,,,,,,,,,,,,,,,,,,J0057-0052,8,115,5,,2.4,4.225352112676056,6.546266147667387
409,J0057-0123,0055-016,-01:23:27.5469897,00:57:34.90446247,-1.390985274916667,14.395435260291665,639.0,8.818e-05,0.0039337,3.674166666666666e-07,1.0926944444444444e-06,1.1527777788151331e-06,-0.7686,4.0686,1.0,2015.0,126.464,-64.221,NED (fiducial),0.045,,0.0452,,,13.6,R,G ,"ICRF J005734.9-012327 S/X; UGC 00595
",J0057-0123,8,167,5,,1.9,4.225352112676056,6.546266147667387
415,J0058-0539,0055-059,-05:39:52.2781332,00:58:05.06630963,-5.664521703666667,14.521109623458331,646.0,2.71e-06,5.03e-05,1.1291666666666664e-08,1.3972222222222224e-08,1.792993467533533e-08,-0.0614,0.0505,1.0,2015.0,127.443,-68.478,NED (fiducial),1.2456,,1.2456,,,18.3,R,AQ,"ICRF J005805.0-053952 S/X; PKS 0055-059
",J0058-0539,"2,5,8",157,6,,7.2,4.225352112676056,7.338501241813345
417,J0058-1829,0056-187,-18:29:37.0542854,00:58:37.26620278,-18.49362619038889,14.655275844916664,655.0,0.00013275,0.0045982,5.531249999999999e-07,1.2772777777777778e-06,1.3807978886514555e-06,-0.8237,4.8668,1.0,2015.0,134.144,-81.209,,,,,,,21.8,B,V ,"ICRF J005837.2-182937 S/X; PMN J0058-1829; GALEXASC J005837.11-182937.1
",J0058-1829,8,80,5,,22.2,0.0,5.0
418,J0058-3234,0055-328,-32:34:20.7504750,00:58:02.23031368,-32.5724306875,14.509292973666666,645.0,1.232e-05,0.0003762,5.1333333333333336e-08,1.045e-07,1.1309998999877897e-07,-0.364,0.3812,1.0,2015.0,288.61,-84.371,NED (fiducial),,a,,,,20.0,R,AL,"ICRF J005802.2-323420 S/X; PKS 0055-328; GALEXASC J005802.23-323420.8
",J0058-3234,"2,8",138,3,,3.9,4.225352112676056,5.182045973946585
419,J0058-3347,0055-340,-33:47:57.4941521,00:58:15.64180716,-33.79930393113889,14.5651741965,648.0,1.274e-05,0.0004039,5.3083333333333336e-08,1.1219444444444445e-07,1.205547298141306e-07,-0.3544,0.4084,1.0,2015.0,290.929,-83.169,,,,,,,19.6,R,AQ,"ICRF J005815.6-334757 S/X; AT20G J005815-334757; GALEXASC J005815.66-334757.5;; star SCL:[V78] 581? near a star?
",J0058-3347,8,44,5,,1.7,0.0,5.0
420,J0059+0006,0056-001,+00:06:51.6206741,00:59:05.51492877,0.1143390761388889,14.772978869874995,658.0,6.54e-06,0.0001381,2.725e-08,3.836111111111112e-08,4.705458945211821e-08,-0.2486,0.1419,1.0,2015.0,127.106,-62.695,NED (fiducial),0.7187,,0.7187,,0.7191,16.9,R,A1,"ICRF J005905.5+000651 S/X; LBQS 0056-0009
",J0059+0006,"2,5,8",153,3,,8.7,4.225352112676056,5.182045973946585
421,J0059+0403,0056+037,+04:03:02.2427100,00:59:25.32783200,4.050622975,14.85553263333333,660.0,8.867e-05,0.00266,3.694583333333333e-07,7.388888888888889e-07,8.256967714544134e-07,-0.509,2.7615,39.0,2015.0,126.773,-58.762,,,,,,,    , ,R ,"PKS 0056+037
",J0059+0403,5,148,5,,4.4,4.225352112676056,6.546266147667387
425,J0100+0305,0057+028,+03:05:12.3300814,01:00:09.14384076,3.0867583559444447,15.0380993365,670.0,2.307e-05,0.0007064,9.6125e-08,1.9622222222222225e-07,2.184408012817812e-07,-0.2726,0.7144,3.0,2015.0,127.248,-59.712,NED (fiducial),0.8983,,0.8983,,0.8988,18.8,R,AQ,"PKS J0100+0304
",J0100+0305,"5,8",-124,4,,2.3,7.447183098591549,8.453433391465719
431,J0100-0055,,-00:55:47.807,01:00:58.1885,-0.9299463888888888,15.24245208333333,,,,,,,,,,,,,,,,,,,,,,,J0100-0055,5,-4,5,,24.2,21.285211267605632,21.86458823546892
432,J0100-2708,0057-274,-27:08:53.0854500,01:00:12.31431200,-27.148079291666665,15.051309633333332,672.0,6.067e-05,0.00216,2.5279166666666664e-07,6e-07,6.407798006073871e-07,-0.117,2.1624,39.0,2015.0,214.014,-88.049,NED (fiducial),3.52,,3.528,,,19.8,R,AQ,"NVSS J010012-270851; 2MASS J01001231-2708533
",J0100-2708,"5,8",144,4,,3.7,4.225352112676056,5.818384696468256
433,J0100-3337,0057-338,-33:37:31.9378506,01:00:09.39096799,-33.62553829183334,15.039129033291664,671.0,1.28e-05,0.0003932,5.333333333333333e-08,1.0922222222222225e-07,1.1790538718865141e-07,-0.2953,0.3965,1.0,2015.0,287.333,-83.237,NED (fiducial),0.874,,0.875,,,19.4,R,AQ,"ICRF J010009.3-333731 S/X; NVSS J010009-333733
",J0100-3337,8,-147,5,,4.7,7.447183098591549,8.969979715916175
438,J0101-0252,0059-031,-02:52:31.5917100,01:01:49.96343600,-2.875442141666667,15.458180983333332,686.0,2.4e-05,0.00086,1e-07,2.388888888888889e-07,2.5892612091847696e-07,0.081,0.8606,39.0,2015.0,129.23,-65.62,NED (fiducial),0.071,,0.071,,,14.7,R,G ,"2MASX J01014997-0252314
",J0101-0252,8,75,5,,0.7,0.0,5.0
439,J0101-2831,0059-287,-28:31:20.4281169,01:01:52.38970063,-28.522341143583333,15.468290419291666,688.0,3.69e-05,0.0011569,1.5374999999999998e-07,3.213611111111111e-07,3.486002591486763e-07,0.0414,1.1571,1.0,2015.0,244.678,-87.304,NED (fiducial),1.6,,1.694,,,23.2,R,AQ,"ICRF J010152.3-283120 S/X; PKS 0059-287
",J0101-2831,2,60,4,,13.0,0.0,4.0
440,J0102+0011,0059-000,+00:11:56.9524500,01:02:05.89875600,0.1991534583333333,15.524578149999998,690.0,0.00051267,0.01706,2.136125e-06,4.738888888888888e-06,5.198080683061599e-06,-0.138,17.1011,28.0,2010.76,128.722,-62.553,NED (fiducial),0.7258,,0.726,,0.726,16.6,R,AQ,"NVSS J010206+001156
",J0102+0011,"5,8",147,4,,28.4,4.225352112676056,5.818384696468256
443,J0102-2646,0100-270,-26:46:36.5164074,01:02:56.35390959,-26.776810113166665,15.734807956625,703.0,2.036e-05,0.0005741,8.483333333333333e-08,1.5947222222222224e-07,1.765429349225788e-07,-0.4634,0.5906,1.0,2015.0,205.778,-87.413,NED (fiducial),1.606,,1.606,,,17.5,R,AQ,"ICRF J010256.3-264636 S/X; LBQS 0100-2702
",J0102-2646,"2,8",128,3,,5.9,4.225352112676056,5.182045973946585
453,J0104-2416,0102-245,-24:16:28.4461641,01:04:58.20537794,-24.274568378916666,16.24252240808333,723.0,5.51e-06,0.000172,2.295833333333333e-08,4.777777777777778e-08,5.2160500503637544e-08,-0.1956,0.1728,1.0,2015.0,170.566,-85.825,NED (fiducial),1.747,,1.747,,,19.9,R,AQ,"ICRF J010458.2-241628 S/X; PKS 0102-245
",J0104-2416,8,125,5,,0.6,4.225352112676056,6.546266147667387
460,J0105-1828,,-18:28:46.119,01:05:27.0772,-18.4794775,16.362821666666665,,,,,,,,,,,,,,,,,,,,,,,J0105-1828,8,13,5,,52.1,21.285211267605632,21.86458823546892
467,J0106-0155,0103-021,-01:55:38.4154971,01:06:22.99426541,-1.9273376380833327,16.59580943920833,735.0,8.39e-06,0.0002315,3.4958333333333324e-08,6.430555555555555e-08,7.318406402180171e-08,0.0049,0.2315,1.0,2015.0,131.648,-64.546,NED (fiducial),2.1951,,2.1944,,2.1944,19.1,R,AQ,"ICRF J010622.9-015538 S/X; PMN J0106-0155
",J0106-0155,"2,8",94,3,,4.6,0.0,3.0
468,J0106-0315,0104-035,-03:15:36.2949855,01:06:43.22869667,-3.2600819404166668,16.680119569458334,740.0,4.8e-06,0.0001449,2e-08,4.025e-08,4.493071211316992e-08,-0.0786,0.145,1.0,2015.0,132.291,-65.854,LITERATURE,2.2456,,,,,17.5,R,AQ,"ICRF J010643.2-031536 S/X; CGRaBS J0106-0315; GALEXASC J010643.17-031535.2;; z from milliquas (http://quasars.org/milliquas.htm)
",J0106-0315,2,-164,4,,3.2,7.447183098591549,8.453433391465719
470,J0106-2358,0104-242,-23:58:05.6115900,01:06:45.66551100,-23.968225441666664,16.6902729625,743.0,3.533e-05,0.00113,1.4720833333333337e-07,3.138888888888889e-07,3.414973440430071e-07,0.087,1.131,39.0,2015.0,171.336,-85.318,LITERATURE,,a,,,,18.0,R,V ,"AT20G J010645-235805; 1RXS J010646.1-235800; GALEXASC J010645.68-235805.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0106-2358,5,-155,5,,7.5,7.447183098591549,8.969979715916175
471,J0106-2622,0104-266,-26:22:55.5643300,01:06:33.82477500,-26.38210120277778,16.640936562500002,739.0,3.4e-05,0.00106,1.4166666666666665e-07,2.9444444444444444e-07,3.206309872139532e-07,-0.059,1.0604,39.0,2015.0,201.327,-86.542,LITERATURE,,a,,,,19.4,R,V ,"PMN J0106-2623; GALEXASC J010633.76-262254.6;; z from milliquas (http://quasars.org/milliquas.htm)
",J0106-2622,"5,8",-70,4,,2.2,4.014084507042253,5.666822251463041
472,J0106-2718,0104-275,-27:18:11.8254145,01:06:26.08204500,-27.30328483736111,16.6086751875,736.0,5.68e-06,0.0001398,2.3666666666666664e-08,3.8833333333333344e-08,4.416206593381534e-08,-0.0159,0.1398,1.0,2015.0,216.794,-86.661,NED (fiducial),2.487,,2.487,,,18.6,R,AQ,"ICRF J010626.0-271811 S/X; CGRaBS J0106-2718
",J0106-2718,"2,5",175,4,,4.6,4.225352112676056,5.818384696468256
473,J0106-4034,0104-408,-40:34:19.9603733,01:06:45.10796439,-40.57221121480556,16.687949851625,742.0,2.73e-06,3.19e-05,1.1375e-08,8.861111111111112e-09,1.2376351680389742e-08,-0.0083,0.0319,1.0,2015.0,290.665,-76.189,NED (fiducial),0.584,,0.58,,,19.2,R,AQ,"ICRF J010645.1-403419 S/X DEF; CGRaBS J0106-4034
",J0106-4034,"2,8",35,73,,3.6,21.285211267605632,76.03985940746212
474,J0107+0333,0104+032,+03:33:48.6021200,01:07:28.57124100,3.5635005888888887,16.869046837499997,749.0,4e-05,0.00139,1.6666666666666665e-07,3.861111111111111e-07,4.204191438351339e-07,0.388,1.4127,39.0,2015.0,130.734,-59.065,,1.4378,,1.438,,1.4376,19.9,R,AQ,"NVSS J010728+033348; SDSS J010728.57+033348.6
",J0107+0333,8,147,5,,4.1,4.225352112676056,6.546266147667387
480,J0107-0012,,-00:12:43.103,01:07:05.1226,-0.2119730555555555,16.771344166666665,,,,,,,,,,,,,,,,,,,,,,,J0107-0012,8,114,5,,2.2,4.225352112676056,6.546266147667387
482,J0107-2408,,-24:08:53.361,01:07:46.9747,-24.14815583333333,16.945727916666666,,,,,,,,,,,,,,,,,,,,,,,J0107-2408,8,176,5,,5.3,4.225352112676056,6.546266147667387
483,J0108+0135,0106+013,+01:35:00.3171844,01:08:38.77110544,1.5834214401111113,17.161546272666666,760.0,2.05e-06,3.15e-05,8.541666666666665e-09,8.75e-09,1.2225664023604777e-08,0.0263,0.0317,1.0,2015.0,131.827,-60.991,NED (fiducial),2.099,,2.1089,,2.1086,19.1,R,AQ,"ICRF J010838.7+013500 S/X; LBQS 0106+0119
",J0108+0135,"1.4,2,5,8,15,43",-133,4,,1.5,7.447183098591549,8.453433391465719
486,J0108-0037,0105-008,-00:37:24.1651712,01:08:26.84256353,-0.6233792142222222,17.111844014708332,758.0,7e-06,0.0001914,2.9166666666666663e-08,5.3166666666666666e-08,6.064064801807261e-08,0.0772,0.1916,1.0,2015.0,132.391,-63.182,NED (fiducial),1.3746,,1.3756,,1.3753,17.1,R,AQ,"ICRF J010826.8-003724 S/X; UM 305;; literature value of z=0.316 incorrect. See Eracleous(1994,ApJS,90,1)
",J0108-0037,"2,8",75,1,,5.1,0.0,1.0
488,J0108-1550,0106-161,-15:50:42.6816900,01:08:47.67991900,-15.845189358333334,17.198666329166667,762.0,4.267e-05,0.00186,1.777916666666667e-07,5.166666666666667e-07,5.442405666423865e-07,-0.306,1.8706,39.0,2015.0,143.459,-78.02,NED (fiducial),0.0392,,0.04,,,13.0,R,A2,"2MASX J01084768-1550427
",J0108-1550,5,147,5,,16.7,4.225352112676056,6.546266147667387
489,J0108-1623,0106-166,-16:23:28.0931800,01:08:59.89197900,-16.391136994444444,17.249549912499997,764.0,3.267e-05,0.00109,1.3612499999999998e-07,3.027777777777778e-07,3.297405025882913e-07,-0.05,1.0903,39.0,2015.0,144.58,-78.518,LITERATURE,,a,,,,18.4,R,V ,"PKS 0106-166; GALEXASC J010859.94-162326.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0108-1623,"5,8",162,4,,2.0,4.225352112676056,5.818384696468256
