Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
407,J0057-0024,0054-006,-00:24:33.1774397,00:57:17.00220926,-0.4092159554722222,14.320842538583332,636.0,6.34e-06,0.0002007,2.6416666666666665e-08,5.575e-08,6.169171079796103e-08,-0.1863,0.2017,1.0,2015.0,126.179,-63.244,NED (fiducial),2.7504,,2.7476,,2.7457,19.2,R,AQ,"ICRF J005717.0-002433 S/X; PKS 0054-006
",J0057-0024,"2,8",125,3,,1.9,4.225352112676056,5.182045973946585
408,J0057-0052,,-00:52:30.634,00:57:02.0556,-0.8751761111111112,14.258564999999995,,,,,,,,,,,,,,,,,,,,,,,J0057-0052,8,115,5,,2.4,4.225352112676056,6.546266147667387
409,J0057-0123,0055-016,-01:23:27.5469897,00:57:34.90446247,-1.390985274916667,14.395435260291665,639.0,8.818e-05,0.0039337,3.674166666666666e-07,1.0926944444444444e-06,1.1527777788151331e-06,-0.7686,4.0686,1.0,2015.0,126.464,-64.221,NED (fiducial),0.045,,0.0452,,,13.6,R,G ,"ICRF J005734.9-012327 S/X; UGC 00595
",J0057-0123,8,167,5,,1.9,4.225352112676056,6.546266147667387
415,J0058-0539,0055-059,-05:39:52.2781332,00:58:05.06630963,-5.664521703666667,14.521109623458331,646.0,2.71e-06,5.03e-05,1.1291666666666664e-08,1.3972222222222224e-08,1.792993467533533e-08,-0.0614,0.0505,1.0,2015.0,127.443,-68.478,NED (fiducial),1.2456,,1.2456,,,18.3,R,AQ,"ICRF J005805.0-053952 S/X; PKS 0055-059
",J0058-0539,"2,5,8",157,6,,7.2,4.225352112676056,7.338501241813345
418,J0058-3234,0055-328,-32:34:20.7504750,00:58:02.23031368,-32.5724306875,14.509292973666666,645.0,1.232e-05,0.0003762,5.1333333333333336e-08,1.045e-07,1.1309998999877897e-07,-0.364,0.3812,1.0,2015.0,288.61,-84.371,NED (fiducial),,a,,,,20.0,R,AL,"ICRF J005802.2-323420 S/X; PKS 0055-328; GALEXASC J005802.23-323420.8
",J0058-3234,"2,8",138,3,,3.9,4.225352112676056,5.182045973946585
420,J0059+0006,0056-001,+00:06:51.6206741,00:59:05.51492877,0.1143390761388889,14.772978869874995,658.0,6.54e-06,0.0001381,2.725e-08,3.836111111111112e-08,4.705458945211821e-08,-0.2486,0.1419,1.0,2015.0,127.106,-62.695,NED (fiducial),0.7187,,0.7187,,0.7191,16.9,R,A1,"ICRF J005905.5+000651 S/X; LBQS 0056-0009
",J0059+0006,"2,5,8",153,3,,8.7,4.225352112676056,5.182045973946585
431,J0100-0055,,-00:55:47.807,01:00:58.1885,-0.9299463888888888,15.24245208333333,,,,,,,,,,,,,,,,,,,,,,,J0100-0055,5,-4,5,,24.2,21.285211267605632,21.86458823546892
438,J0101-0252,0059-031,-02:52:31.5917100,01:01:49.96343600,-2.875442141666667,15.458180983333332,686.0,2.4e-05,0.00086,1e-07,2.388888888888889e-07,2.5892612091847696e-07,0.081,0.8606,39.0,2015.0,129.23,-65.62,NED (fiducial),0.071,,0.071,,,14.7,R,G ,"2MASX J01014997-0252314
",J0101-0252,8,75,5,,0.7,0.0,5.0
440,J0102+0011,0059-000,+00:11:56.9524500,01:02:05.89875600,0.1991534583333333,15.524578149999998,690.0,0.00051267,0.01706,2.136125e-06,4.738888888888888e-06,5.198080683061599e-06,-0.138,17.1011,28.0,2010.76,128.722,-62.553,NED (fiducial),0.7258,,0.726,,0.726,16.6,R,AQ,"NVSS J010206+001156
",J0102+0011,"5,8",147,4,,28.4,4.225352112676056,5.818384696468256
443,J0102-2646,0100-270,-26:46:36.5164074,01:02:56.35390959,-26.776810113166665,15.734807956625,703.0,2.036e-05,0.0005741,8.483333333333333e-08,1.5947222222222224e-07,1.765429349225788e-07,-0.4634,0.5906,1.0,2015.0,205.778,-87.413,NED (fiducial),1.606,,1.606,,,17.5,R,AQ,"ICRF J010256.3-264636 S/X; LBQS 0100-2702
",J0102-2646,"2,8",128,3,,5.9,4.225352112676056,5.182045973946585
452,J0104-0754,0101-081,-07:54:48.1767400,01:04:25.82054700,-7.913382427777778,16.1075856125,720.0,3.8e-05,0.00147,1.5833333333333333e-07,4.083333333333333e-07,4.374132748011363e-07,-0.292,1.4806,39.0,2015.0,132.63,-70.54,NED (fiducial),0.9228,,,,,17.4,R,G ,"PMN J0104-0755
",J0104-0754,"5,8",-33,4,,6.2,21.285211267605632,21.65779810383793
453,J0104-2416,0102-245,-24:16:28.4461641,01:04:58.20537794,-24.274568378916666,16.24252240808333,723.0,5.51e-06,0.000172,2.295833333333333e-08,4.777777777777778e-08,5.2160500503637544e-08,-0.1956,0.1728,1.0,2015.0,170.566,-85.825,NED (fiducial),1.747,,1.747,,,19.9,R,AQ,"ICRF J010458.2-241628 S/X; PKS 0102-245
",J0104-2416,8,125,5,,0.6,4.225352112676056,6.546266147667387
468,J0106-0315,0104-035,-03:15:36.2949855,01:06:43.22869667,-3.2600819404166668,16.680119569458334,740.0,4.8e-06,0.0001449,2e-08,4.025e-08,4.493071211316992e-08,-0.0786,0.145,1.0,2015.0,132.291,-65.854,LITERATURE,2.2456,,,,,17.5,R,AQ,"ICRF J010643.2-031536 S/X; CGRaBS J0106-0315; GALEXASC J010643.17-031535.2;; z from milliquas (http://quasars.org/milliquas.htm)
",J0106-0315,2,-164,4,,3.2,7.447183098591549,8.453433391465719
469,J0106-1034,0104-108,-10:34:10.5867500,01:06:44.15847600,-10.569607430555555,16.68399365,741.0,3.8e-05,0.00118,1.5833333333333333e-07,3.277777777777778e-07,3.628556407686983e-07,0.274,1.1925,39.0,2015.0,135.932,-73.054,NED (fiducial),0.4678,,0.4678,,0.4678,17.7,R,A1,"FBQS J0106-1034
",J0106-1034,8,-152,5,,3.7,7.447183098591549,8.969979715916175
470,J0106-2358,0104-242,-23:58:05.6115900,01:06:45.66551100,-23.968225441666664,16.6902729625,743.0,3.533e-05,0.00113,1.4720833333333337e-07,3.138888888888889e-07,3.414973440430071e-07,0.087,1.131,39.0,2015.0,171.336,-85.318,LITERATURE,,a,,,,18.0,R,V ,"AT20G J010645-235805; 1RXS J010646.1-235800; GALEXASC J010645.68-235805.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0106-2358,5,-155,5,,7.5,7.447183098591549,8.969979715916175
472,J0106-2718,0104-275,-27:18:11.8254145,01:06:26.08204500,-27.30328483736111,16.6086751875,736.0,5.68e-06,0.0001398,2.3666666666666664e-08,3.8833333333333344e-08,4.416206593381534e-08,-0.0159,0.1398,1.0,2015.0,216.794,-86.661,NED (fiducial),2.487,,2.487,,,18.6,R,AQ,"ICRF J010626.0-271811 S/X; CGRaBS J0106-2718
",J0106-2718,"2,5",175,4,,4.6,4.225352112676056,5.818384696468256
473,J0106-4034,0104-408,-40:34:19.9603733,01:06:45.10796439,-40.57221121480556,16.687949851625,742.0,2.73e-06,3.19e-05,1.1375e-08,8.861111111111112e-09,1.2376351680389742e-08,-0.0083,0.0319,1.0,2015.0,290.665,-76.189,NED (fiducial),0.584,,0.58,,,19.2,R,AQ,"ICRF J010645.1-403419 S/X DEF; CGRaBS J0106-4034
",J0106-4034,"2,8",35,73,,3.6,21.285211267605632,76.03985940746212
481,J0107-1211,,-12:11:23.438,01:07:11.7849,-12.18984388888889,16.799103749999997,,,,,,,,,,,,,,,,,,,,,,,J0107-1211,8,-121,5,,2.1,7.447183098591549,8.969979715916175
483,J0108+0135,0106+013,+01:35:00.3171844,01:08:38.77110544,1.5834214401111113,17.161546272666666,760.0,2.05e-06,3.15e-05,8.541666666666665e-09,8.75e-09,1.2225664023604777e-08,0.0263,0.0317,1.0,2015.0,131.827,-60.991,NED (fiducial),2.099,,2.1089,,2.1086,19.1,R,AQ,"ICRF J010838.7+013500 S/X; LBQS 0106+0119
",J0108+0135,"1.4,2,5,8,15,43",-133,4,,1.5,7.447183098591549,8.453433391465719
486,J0108-0037,0105-008,-00:37:24.1651712,01:08:26.84256353,-0.6233792142222222,17.111844014708332,758.0,7e-06,0.0001914,2.9166666666666663e-08,5.3166666666666666e-08,6.064064801807261e-08,0.0772,0.1916,1.0,2015.0,132.391,-63.182,NED (fiducial),1.3746,,1.3756,,1.3753,17.1,R,AQ,"ICRF J010826.8-003724 S/X; UM 305;; literature value of z=0.316 incorrect. See Eracleous(1994,ApJS,90,1)
",J0108-0037,"2,8",75,1,,5.1,0.0,1.0
488,J0108-1550,0106-161,-15:50:42.6816900,01:08:47.67991900,-15.845189358333334,17.198666329166667,762.0,4.267e-05,0.00186,1.777916666666667e-07,5.166666666666667e-07,5.442405666423865e-07,-0.306,1.8706,39.0,2015.0,143.459,-78.02,NED (fiducial),0.0392,,0.04,,,13.0,R,A2,"2MASX J01084768-1550427
",J0108-1550,5,147,5,,16.7,4.225352112676056,6.546266147667387
489,J0108-1623,0106-166,-16:23:28.0931800,01:08:59.89197900,-16.391136994444444,17.249549912499997,764.0,3.267e-05,0.00109,1.3612499999999998e-07,3.027777777777778e-07,3.297405025882913e-07,-0.05,1.0903,39.0,2015.0,144.58,-78.518,LITERATURE,,a,,,,18.4,R,V ,"PKS 0106-166; GALEXASC J010859.94-162326.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0108-1623,"5,8",162,4,,2.0,4.225352112676056,5.818384696468256
504,J0110-0219,0107-025,-02:19:52.8364126,01:10:13.16047578,-2.331343447944444,17.55483531575,783.0,2.341e-05,0.000908,9.754166666666668e-08,2.522222222222222e-07,2.70397267699015e-07,-0.5769,0.9326,1.0,2015.0,134.006,-64.798,NED (fiducial),0.957,,0.957,,0.9576,17.6,R,AQ,"ICRF J011013.1-021952 S/X; LBQS 0107-0235
",J0110-0219,"2,8",-179,3,,5.0,7.447183098591549,8.028731911326197
505,J0110-0415,0107-045,-04:15:31.0273929,01:10:30.90278797,-4.25861872025,17.628761616541667,786.0,7.29e-06,0.0002268,3.037499999999999e-08,6.300000000000002e-08,6.99038831882412e-08,0.1018,0.2272,1.0,2015.0,135.023,-66.681,NED (fiducial),0.1095,,,,0.5029,17.7,R,G ,"ICRF J011030.9-041531 S/X; CGRaBS J0110-0415; GALEXASC J011030.92-041531.5
",J0110-0415,"2,8",-145,3,,2.7,7.447183098591549,8.028731911326197
507,J0110-1648,0108-170,-16:48:27.7034917,01:10:35.51142303,-16.807695414361113,17.647964262625,788.0,1.897e-05,0.0005518,7.904166666666667e-08,1.532777777777778e-07,1.709364747380328e-07,0.098,0.5526,1.0,2015.0,147.154,-78.768,NED (fiducial),0.777,,0.777,,,15.8,R,AQ,"ICRF J011035.5-164827 S/X; NVSS J011035-164831
",J0110-1648,"2,8",-126,3,,1.8,7.447183098591549,8.028731911326197
513,J0111-1422,0108-146,-14:22:32.9009739,01:11:04.72206412,-14.375805826083331,17.769675267166665,792.0,0.0002218,0.0064736,9.241666666666666e-07,1.7982222222222224e-06,2.008740539724423e-06,-0.3419,6.5914,1.0,2015.0,143.659,-76.451,NED (fiducial),0.1033,,0.1033,,,16.5,V,G2,"ICRF J011104.7-142232 S/X; PKS 0108-146
",J0111-1422,2,-158,4,,58.8,7.447183098591549,8.453433391465719
522,J0112-0328,0110-037,-03:28:42.8185500,01:12:39.13498800,-3.4785607083333336,18.16306245,818.0,2e-05,0.00057,8.333333333333335e-08,1.5833333333333333e-07,1.788527975326116e-07,0.023,0.5701,39.0,2015.0,135.946,-65.813,NED (fiducial),0.7719,,0.772,,0.7716,19.0,R,AL,"PMN J0112-0329; WISE J011239.13-032842.8
",J0112-0328,"5,8",48,4,,1.3,0.0,4.0
524,J0113+0222,0111+021,+02:22:17.3162687,01:13:43.14494773,2.3714767413055555,18.429770615541667,831.0,2.49e-06,4.5e-05,1.0375e-08,1.25e-08,1.623903713217869e-08,-0.2523,0.0473,1.0,2015.0,134.122,-60.015,NED (fiducial),0.047,,0.047,,,11.2,R,AL,"ICRF J011343.1+022217 S/X; UGC 00773
",J0113+0222,"2,8,15,24",129,2,,1.1,4.225352112676056,4.674783468364712
530,J0113-0630,,-06:30:52.536,01:13:16.2456,-6.514593333333333,18.31769,,,,,,,,,,,,,,,,,,,,,,,J0113-0630,8,-145,5,,5.2,7.447183098591549,8.969979715916175
531,J0113-1014,0110-105,-10:14:21.2048000,01:13:12.10935700,-10.239223555555554,18.300455654166665,824.0,3.067e-05,0.00118,1.277916666666667e-07,3.277777777777778e-07,3.510740132154468e-07,-0.03,1.1801,39.0,2015.0,140.855,-72.349,NED (fiducial),1.321,,1.321,,1.321,19.1,R,AQ,"PKS 0110-105
",J0113-1014,5,-14,5,,13.3,21.285211267605632,21.86458823546892
534,J0114+0000,0111-002,+00:00:36.7604900,01:14:29.60773500,0.0102112472222222,18.6233655625,839.0,1.667e-05,0.00057,6.945833333333334e-08,1.5833333333333333e-07,1.7289853776320033e-07,0.096,0.5706,39.0,2015.0,135.41,-62.302,NED (fiducial),0.3891,,0.3893,,0.3893,18.8,R,A2,"PMN J0114+0000; 1RXS J011429.6+000014
",J0114+0000,8,38,5,,2.6,0.0,5.0
539,J0114-2419,0112-245,-24:19:44.6773409,01:14:57.32647422,-24.329077039138888,18.73886030925,843.0,9.03e-06,0.0002641,3.7625e-08,7.336111111111113e-08,8.097668657489326e-08,-0.112,0.2646,1.0,2015.0,186.376,-84.01,LITERATURE,,a,,,,17.6,R,AQ,"ICRF J011457.3-241944 S/X; NVSS J011457-241945; GALEXASC J011457.34-241944.3;; z from milliquas (http://quasars.org/milliquas.htm)
",J0114-2419,"2,8",-40,3,,4.4,4.014084507042253,5.011274731011726
541,J0115-0127,0112-017,-01:27:04.5772562,01:15:17.09995153,-1.4512714600555554,18.821249798041663,846.0,3.85e-06,7.95e-05,1.6041666666666666e-08,2.2083333333333333e-08,2.7291823214302863e-08,-0.3627,0.084,1.0,2015.0,136.482,-63.694,NED (fiducial),1.365,,1.3711,,1.3709,17.6,R,AQ,"ICRF J011517.0-012704 S/X; PKS 0112-017;; 6dF give z=0.014360
",J0115-0127,"2,8,15",132,2,,1.4,4.225352112676056,4.674783468364712
546,J0116-1136,0113-118,-11:36:15.4344705,01:16:12.52201438,-11.604287352916666,19.052175059916664,852.0,3.59e-06,8.06e-05,1.495833333333333e-08,2.238888888888889e-08,2.675744159588788e-08,-0.1872,0.0816,1.0,2015.0,144.669,-73.422,NED (fiducial),0.671,,0.671,,,17.7,R,AQ,"ICRF J011612.5-113615 S/X; CGRaBS J0116-1136
",J0116-1136,"2,5,8,15,43",-34,3,,4.6,21.285211267605632,21.495586028452585
559,J0118-1849,0116-190,-18:49:17.3193000,01:18:34.24242800,-18.821477583333333,19.64267678333333,881.0,3.733e-05,0.00131,1.5554166666666666e-07,3.638888888888889e-07,3.925432553499193e-07,-0.395,1.3292,39.0,2015.0,161.253,-79.613,NED (fiducial),0.28,,0.2778,,,17.1,R,G ,"PKS 0116-19; 1RXS J011834.7-184916
",J0118-1849,"5,8",165,4,,2.1,4.225352112676056,5.818384696468256
560,J0118-2141,0116-219,-21:41:30.1402631,01:18:57.26217841,-21.69170562863889,19.738592410041665,886.0,2.6e-06,3.67e-05,1.0833333333333333e-08,1.0194444444444444e-08,1.4326713860391037e-08,-0.0272,0.037,1.0,2015.0,173.447,-81.709,NED (fiducial),1.161,,1.16,,,19.4,R,AQ,"ICRF J011857.2-214130 S/X; CGRaBS J0118-2141
",J0118-2141,"2,8,15",-57,6,,0.4,4.014084507042253,7.218924741931907
572,J0120-1701,0118-172,-17:01:54.6010500,01:20:38.60624900,-17.031833624999997,20.16085937083333,906.0,2.267e-05,0.00079,9.445833333333333e-08,2.1944444444444445e-07,2.3730312045711245e-07,-0.098,0.7908,39.0,2015.0,158.209,-77.854,NED (fiducial),0.0889,,0.0889,,,14.6,R,G ,"2MASX J01203864-1701546; NVSS J012038-170152
",J0120-1701,5,-25,5,,10.9,21.285211267605632,21.86458823546892
573,J0120-2701,0118-272,-27:01:24.6525691,01:20:31.66336314,-27.023514602527776,20.13193067975,904.0,9.06e-06,0.0001789,3.774999999999999e-08,4.969444444444445e-08,6.000342590006232e-08,-0.2986,0.1848,1.0,2015.0,213.663,-83.525,NED (fiducial),0.557,c,0.557,,,15.5,R,AL,"ICRF J012031.6-270124 S/X; PKS 0118-272;; maybe z>0.559, see NED notes; 1997MNRAS.284...85D give z>0.556; original paper Falomo (1991) give z=0.559
",J0120-2701,"2,5,8,15",-25,2,,10.0,21.285211267605632,21.378966736178008
589,J0122-0421,0119-046,-04:21:27.1762514,01:22:27.88532578,-4.357548958722222,20.616188857416663,922.0,8.37e-06,0.000255,3.487499999999999e-08,7.083333333333335e-08,7.890884127275014e-08,-0.0171,0.255,1.0,2015.0,142.298,-66.056,NED (fiducial),1.925,,1.953,,2.7841,16.7,R,AQ,"ICRF J012227.8-042127 S/X; PKS J0122-0421
",J0122-0421,"2,8",84,3,,3.4,0.0,3.0
591,J0122-0733,0120-078,-07:33:36.2861100,01:22:53.87721100,-7.560079475,20.724488379166665,933.0,3.333e-05,0.00108,1.38875e-07,3e-07,3.3007942861143845e-07,0.334,1.0954,39.0,2015.0,145.236,-69.058,LITERATURE,,a,,,,18.2,R,V ,"AT20G J012253-073335;; z from milliquas (http://quasars.org/milliquas.htm)
",J0122-0733,8,-146,5,,1.4,7.447183098591549,8.969979715916175
597,J0123-0923,0121-096,-09:23:03.3362685,01:23:46.38464082,-9.384260074583333,20.94326933675,944.0,8.1e-06,0.0002794,3.375e-08,7.761111111111112e-08,8.445272591809176e-08,0.0435,0.2795,1.0,2015.0,147.729,-70.683,NED (fiducial),0.1427,,0.1427,,0.1427,17.1,r,G ,"ICRF J012346.3-092303 S/X; AT20G J012346-092304
",J0123-0923,2,15,4,,2.3,21.285211267605632,21.65779810383793
605,J0124-3416,0122-345,-34:16:21.4542120,01:24:21.45933429,-34.27262617,21.089413892875,946.0,1.003e-05,0.0003194,4.1791666666666665e-08,8.872222222222223e-08,9.52067106212699e-08,-0.1005,0.3197,1.0,2015.0,260.245,-79.952,NED (fiducial),1.0386,,1.0386,,,20.1,R,AQ,"ICRF J012421.4-341621 S/X; CGRaBS J0124-3416; GALEXASC J012421.42-341621.4
",J0124-3416,"2,8",151,3,,5.9,4.225352112676056,5.182045973946585
610,J0125-0005,0122-003,-00:05:55.9321381,01:25:28.84384211,-0.0988700383611111,21.37018267545833,963.0,6.97e-06,0.0001744,2.9041666666666664e-08,4.8444444444444464e-08,5.648256446768025e-08,-0.0369,0.1745,1.0,2015.0,141.158,-61.76,NED (fiducial),1.0745,,1.0745,,1.0745,16.3,R,AQ,"ICRF J012528.8-000555 S/X; UM 321
",J0125-0005,"2,5,8,15,24,43",-94,3,,2.6,4.014084507042253,5.011274731011726
611,J0125-0018,0122-005,-00:18:28.9098500,01:25:17.15073700,-0.3080305138888888,21.321461404166666,960.0,3.467e-05,0.00143,1.444583333333333e-07,3.972222222222223e-07,4.22673752141675e-07,-0.083,1.4307,39.0,2015.0,141.183,-61.974,NED (fiducial),2.2794,,2.2784,,2.2784,18.4,R,AQ,"UM 320
",J0125-0018,"5,8",139,4,,8.4,4.225352112676056,5.818384696468256
622,J0126-0120,0123-015,-01:20:42.5098749,01:26:00.62216486,-1.3451416319166667,21.50259235358333,970.0,1.245e-05,0.0004321,5.187499999999999e-08,1.2002777777777777e-07,1.3075243826002554e-07,0.1566,0.4333,3.0,2015.0,142.2,-62.916,NED (fiducial),0.0182,,0.0184,,,12.5,R,G ,"AT20G J012600-012041; NGC 0547
",J0126-0120,8,17,6,,3.2,21.285211267605632,22.11470593760192
624,J0126-2222,0123-226,-22:22:33.6028713,01:26:15.00165331,-22.37600079758333,21.562506888791663,974.0,6.32e-06,0.0001977,2.6333333333333328e-08,5.491666666666667e-08,6.007321386498146e-08,-0.2968,0.1998,1.0,2015.0,183.796,-80.782,NED (fiducial),0.72,,0.717,,,18.0,R,AQ,"ICRF J012615.0-222233 S/X; NVSS J012614-222232
",J0126-2222,"2,8",129,4,,4.1,4.225352112676056,5.818384696468256
628,J0127-0821,0124-086,-08:21:28.8967982,01:27:16.31118683,-8.358026888388888,21.81796327845833,986.0,8.73e-06,0.0002979,3.637499999999999e-08,8.275e-08,9.023716777430328e-08,-0.2684,0.3003,1.0,2015.0,148.904,-69.403,NED (fiducial),1.4162,,0.3946,,,18.5,R,AL,"ICRF J012716.3-082128 S/X; CGRaBS J0127-0821
",J0127-0821,"5,8",137,6,,1.4,4.225352112676056,7.338501241813345
635,J0128-0340,,-03:40:09.510,01:28:39.2219,-3.669308333333333,22.16342458333333,,,,,,,,,,,,,,,,,,,,,,,J0128-0340,8,126,5,,3.4,4.225352112676056,6.546266147667387
645,J0129-3219,0127-325,-32:19:31.2124400,01:29:35.01389600,-32.32533678888889,22.395891233333334,1006.0,4.333e-05,0.00131,1.8054166666666666e-07,3.638888888888889e-07,3.945762030754177e-07,-0.185,1.3147,39.0,2015.0,247.345,-80.23,LITERATURE,,a,,,,19.1,R,AQ,"AT20G J012934-321930; WISE J012935.00-321931.2; GALEXASC J012934.99-321931.0;; z from milliquas (http://quasars.org/milliquas.htm)
",J0129-3219,"5,8",141,4,,5.6,4.225352112676056,5.818384696468256
651,J0130-1019,0127-105,-10:19:07.6224400,01:30:08.89660200,-10.318784011111113,22.537069175,1012.0,2.8e-05,0.00103,1.1666666666666665e-07,2.861111111111112e-07,3.082757811382927e-07,0.02,1.03,39.0,2015.0,153.251,-70.876,NED (fiducial),1.0021,,1.0024,,1.0024,19.3,R,AQ,"FBQS J0130-1019
",J0130-1019,"5,8",34,4,,8.4,21.285211267605632,21.65779810383793
652,J0131+0033,,+00:33:21.533,01:31:32.9154,0.5559813888888889,22.8871475,,,,,,,,,,,,,,,,,,,,,,,J0131+0033,8,75,5,,15.3,0.0,5.0
665,J0132-0804,0130-083,-08:04:04.8365518,01:32:41.12604434,-8.068010153277777,23.171358518083327,1040.0,1.546e-05,0.000482,6.441666666666667e-08,1.338888888888889e-07,1.4830376198659148e-07,-0.4093,0.4931,1.0,2015.0,151.968,-68.582,NED (fiducial),0.149,,0.149,,,15.9,R,AL,"ICRF J013241.1-080404 S/X; PKS 0130-083
",J0132-0804,"2,8",109,3,,6.9,4.225352112676056,5.182045973946585
666,J0132-1654,0130-171,-16:54:48.5220804,01:32:43.48746292,-16.913478355666665,23.18119776216666,1042.0,5.41e-06,7.32e-05,2.2541666666666665e-08,2.0333333333333333e-08,2.9640580405019023e-08,-0.0914,0.0794,1.0,2015.0,168.124,-76.018,NED (fiducial),1.02,,1.02,,,15.4,R,AQ,"ICRF J013243.4-165448 S/X; CGRaBS J0132-1654
",J0132-1654,"2,5,8,15,43",-111,3,,2.2,7.447183098591549,8.028731911326197
673,J0134-093A,,-09:31:02.863,01:34:35.6671,-9.517461944444443,23.648612916666664,,,,,,,,,,,,,,2.225,,,,0.8191,,,,,J0134-093A,8,-146,5,,2.2,7.447183098591549,8.969979715916175
674,J0134-093B,0132-09B,-09:31:03.0400000,01:34:35.66200000,-9.517511111111112,23.648591666666665,1056.0,0.002,0.06,8.333333333333332e-06,1.6666666666666667e-05,1.858288433167808e-05,,60.0,19.0,2000.0,155.006,-69.655,NED (fiducial),2.225,,,,0.8191,21.4,r,AQ,"PMN J0134-0931:[WLC2002] B;; grav. lens - source, lensed by a z=0.76451 galaxy SDSS J013435.66-093102.9; component B in 2002ApJ...564..143W
",J0134-093B,8,-144,5,,1.6,7.447183098591549,8.969979715916175
675,J0134-093D,0132-09D,-09:31:03.3000000,01:34:35.70400000,-9.517583333333334,23.648766666666663,1061.0,0.002,0.06,8.333333333333332e-06,1.6666666666666667e-05,1.8582883563509893e-05,,60.0,19.0,2000.0,155.007,-69.655,NED (fiducial),2.225,,,,0.8191,21.4,r,AQ,"PMN J0134-0931:[WLC2002] D;; grav. lens - source, lensed by a z=0.76451 galaxy SDSS J013435.66-093102.9; component D in 2002ApJ...564..143W
",J0134-093D,8,-94,5,,0.4,4.014084507042253,6.411932191600021
676,J0134-093E,0132-09E,-09:31:02.6700000,01:34:35.68600000,-9.517408333333334,23.648691666666664,1059.0,0.002,0.06,8.333333333333332e-06,1.6666666666666667e-05,1.858288542483076e-05,,60.0,19.0,2000.0,155.006,-69.655,NED (fiducial),2.225,,,,0.8191,21.4,r,AQ,"PMN J0134-0931:[WLC2002] E;; grav. lens - source, lensed by a z=0.76451 galaxy SDSS J013435.66-093102.9; component E in 2002ApJ...564..143W
",J0134-093E,8,-143,5,,2.5,7.447183098591549,8.969979715916175
679,J0134-3843,0132-389,-38:43:33.3858834,01:34:32.03014025,-38.72594052316667,23.63345891770833,1055.0,9.4e-06,0.0003008,3.916666666666666e-08,8.355555555555555e-08,8.896732984454764e-08,-0.2016,0.3017,1.0,2015.0,267.806,-75.317,NED (fiducial),2.14,,2.14,,,17.7,R,AQ,"ICRF J013432.0-384333 S/X; PMN J0134-3843
",J0134-3843,"2,8",151,5,,7.7,4.225352112676056,6.546266147667387
682,J0135-2008,0133-204,-20:08:45.8621300,01:35:37.50940306,-20.14607281388889,23.906289179416664,1066.0,5.14e-06,0.0001617,2.1416666666666663e-08,4.491666666666668e-08,4.9211502729795723e-08,-0.0667,0.1618,1.0,2015.0,180.653,-77.715,NED (fiducial),1.144,,1.141,,,17.4,R,AQ,"ICRF J013537.5-200845 S/X; CGRaBS J0135-2008
",J0135-2008,"2,8,15",19,2,,4.2,21.285211267605632,21.378966736178008
694,J0137-2430,0135-247,-24:30:53.8855535,01:37:38.34644643,-24.51496820930556,24.409776860125,1083.0,4.45e-06,7.25e-05,1.8541666666666666e-08,2.0138888888888888e-08,2.62712415214744e-08,-0.0273,0.0726,1.0,2015.0,201.393,-79.284,NED (fiducial),0.8375,,0.8375,,,16.6,R,A1,"ICRF J013738.3-243053 S/X; CGRaBS J0137-2430
",J0137-2430,"2,5,8",76,8,,2.4,0.0,8.0
698,J0138-2254,0136-231,-22:54:47.3305423,01:38:57.46565045,-22.91314737286111,24.73944021020833,1094.0,6.99e-06,0.0002417,2.9125e-08,6.71388888888889e-08,7.230016759172389e-08,0.0132,0.2417,1.0,2015.0,194.144,-78.446,NED (fiducial),1.893,,1.895,,,17.6,R,AQ,"ICRF J013857.4-225447 S/X; NVSS J013857-225450
",J0138-2254,"2,8",-173,4,,3.6,7.447183098591549,8.453433391465719
700,J0139+0131,0137+012,+01:31:46.1387932,01:39:57.30577668,1.529482998111111,24.9887740695,1108.0,4.37e-06,9.25e-05,1.8208333333333333e-08,2.5694444444444445e-08,3.14882784117642e-08,-0.1303,0.0933,1.0,2015.0,147.039,-59.053,NED (fiducial),0.2617,,0.26,,,16.5,R,A1,"ICRF J013957.3+013146 S/X; UM 355
",J0139+0131,"2,8",22,3,,6.2,21.285211267605632,21.495586028452585
708,J0139-2345,0137-240,-23:45:58.1545657,01:39:44.46263297,-23.76615404602778,24.935260970708327,1104.0,1.396e-05,0.0004947,5.8166666666666665e-08,1.374166666666667e-07,1.47367568256339e-07,-0.2398,0.4972,3.0,2015.0,198.461,-78.595,NED (fiducial),0.0306,,0.0306,,,18.2,R,G ,"NVSS J013944-234557; 1RXS J013943.9-234605; GALEXASC J013944.43-234557.4
",J0139-2345,5,68,5,,2.9,0.0,5.0
