Index,J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
4975,J1207+1211,1204+124,+12:11:45.8460030,12:07:12.62453738,12.196068334166666,181.8026022390833,7905.0,8.18e-06,0.0001865,3.408333333333333e-08,5.1805555555555584e-08,6.159256372224639e-08,-0.096,0.1871,1.0,2015.0,266.003,71.821,NED (fiducial),0.8918,,0.8918,,0.8918,18.9,R,AQ,"ICRF J120712.6+121145 S/X; 87GB 120439.7+122801
",J1207+1211,2,-123,4,,3.8,7.447183098591549,8.453433391465719
4977,J1207+2754,1204+281,+27:54:58.8497008,12:07:27.90046635,27.91634713911111,181.8662519431249,7908.0,5.97e-06,0.0001263,2.4875e-08,3.508333333333333e-08,4.140019305190572e-08,-0.0914,0.1266,1.0,2015.0,205.778,80.222,NED (fiducial),2.1804,,2.181,,2.181,18.7,R,AQ,"ICRF J120727.9+275458 S/X; JVAS J1207+2754
",J1207+2754,"2,5,8,15",-144,3,,6.0,7.447183098591549,8.028731911326197
4983,J1208+1159,1206+122,+11:59:37.9396200,12:08:37.27873100,11.993872116666664,182.1553280458333,7920.0,3.2e-05,0.00111,1.333333333333333e-07,3.083333333333334e-07,3.347827811731212e-07,-0.028,1.1101,39.0,2015.0,267.284,71.836,NED (fiducial),0.3692,,0.3692,,0.3692,18.0,R,AL,"2MASS J12083727+1159377; WISE J120837.28+115937.9
",J1208+1159,8,124,5,,1.7,4.225352112676056,6.546266147667387
4984,J1208+2514,,+25:14:14.261,12:08:05.5486,25.237294722222224,182.02311916666665,,,,,,,,,,,,,,,,,,,,,,,J1208+2514,8,113,5,,1.0,4.225352112676056,6.546266147667387
4986,J1208+5441,1206+549,+54:41:58.1632900,12:08:54.25643167,54.69948980277778,182.22606846529163,7923.0,1.375e-05,0.0001393,5.7291666666666665e-08,3.8694444444444446e-08,5.0924680344547623e-08,0.1805,0.1441,1.0,2015.0,135.784,61.355,NED (fiducial),1.3448,,1.3449,,1.3443,19.5,R,AQ,"ICRF J120854.2+544158 S/X; 87GB 120625.2+545829
",J1208+5441,"5,8",153,4,,1.0,4.225352112676056,5.818384696468256
4987,J1208+6121,1206+616,+61:21:06.3582100,12:08:37.12390300,61.351766169444446,182.15468292916665,7919.0,4.667e-05,0.001,1.944583333333333e-07,2.7777777777777776e-07,2.930054593172061e-07,-0.001,1.0,39.0,2015.0,131.87,55.027,NED (fiducial),0.2748,,0.2748,,0.2748,16.8,R,AL,"SDSS J120837.11+612106.4; 2MASX J12083705+6121069
",J1208+6121,"5,8",43,4,,2.2,0.0,4.0
4992,J1209+1810,1207+184,+18:10:06.7960000,12:09:51.76490000,18.16855444444445,182.4656870833333,7935.0,,,,,,,,8.0,2000.0,253.859,76.886,NED (fiducial),0.8452,,0.8448,,0.8448,19.1,R,AQ,"SDSS J120951.76+181006.8
",J1209+1810,"5,8",-47,4,,2.0,4.014084507042253,5.666822251463041
4993,J1209+2547,1207+260,+25:47:03.7302142,12:09:45.09515522,25.784369503944447,182.4378964800833,7934.0,8.01e-06,0.0001896,3.3375e-08,5.266666666666668e-08,6.063750099535138e-08,0.0469,0.1897,1.0,2015.0,218.779,80.576,NED (fiducial),1.4358,,1.4358,,1.4358,19.0,R,AQ,"ICRF J120945.0+254703 S/X; B2 1207+26
",J1209+2547,"2,5,8",-144,3,,13.5,7.447183098591549,8.028731911326197
4994,J1209+4115,,+41:15:59.307,12:09:02.7911,41.26647416666667,182.2616295833333,,,,,,,,,,,,,,,,,,,,,,,J1209+4115,8,-24,5,,31.7,21.285211267605632,21.86458823546892
4995,J1209+4119,1206+416,+41:19:41.3699843,12:09:22.78797795,41.32815832897222,182.34494990812496,7930.0,1.083e-05,0.0001612,4.5125e-08,4.477777777777778e-08,5.6154436653900887e-08,0.1308,0.1629,1.0,2015.0,151.559,73.38,NED (fiducial),0.377,,0.3774,,,16.7,R,AL,"ICRF J120922.7+411941 S/X; JVAS J1209+4119
",J1209+4119,"2,5,8,15",87,3,,0.5,0.0,3.0
4997,J1209+433C,,+43:39:20.916,12:09:13.6109,43.65581,182.3067120833333,,,,,,,,,,,,,,1.3991,,1.3991,,1.3991,,,,,J1209+433C,"2,8",-135,3,,3.3,7.447183098591549,8.028731911326197
5007,J1211+1820,1208+186,+18:20:34.2831483,12:11:06.68825311,18.342856430083334,182.77786772129164,7946.0,6.01e-06,0.0001515,2.5041666666666664e-08,4.2083333333333336e-08,4.8332049035638817e-08,-0.1172,0.152,1.0,2015.0,254.247,77.219,NED (fiducial),1.5015,,1.5015,,1.5015,18.7,R,AQ,"ICRF J121106.6+182034 S/X; SDSS J121106.69+182034.2
",J1211+1820,"2,5,8",67,3,,2.2,0.0,3.0
5008,J1211+4234,1208+428,+42:34:25.6460200,12:11:18.48594500,42.57379056111112,182.8270247708333,7947.0,7.733e-05,0.00117,3.2220833333333336e-07,3.25e-07,4.0239914179646244e-07,0.152,1.1846,39.0,2015.0,148.227,72.528,NED (fiducial),2.0146,,2.0142,,2.0138,18.9,R,AQ,"NVSS J121118+423426
",J1211+4234,"5,8",-53,4,,6.4,4.014084507042253,5.666822251463041
5013,J1212+1925,1210+197,+19:25:47.0166091,12:12:56.09593811,19.42972683586111,183.2337330754583,7962.0,7.87e-06,0.0001396,3.2791666666666664e-08,3.8777777777777776e-08,4.9598603123239524e-08,-0.1188,0.1412,1.0,2015.0,251.978,78.285,NED (fiducial),1.2417,,1.2419,,1.2417,18.1,R,AQ,"ICRF J121256.0+192547 S/X; JVAS J1212+1925
",J1212+1925,"2,5,8",-83,3,,2.5,4.014084507042253,5.011274731011726
5014,J1212+2453,1210+251,+24:53:32.3540000,12:12:55.81680000,24.89232055555556,183.23257,7960.0,,,,,,,,8.0,2000.0,225.273,81.067,NED (fiducial),2.3872,,2.3868,,2.3868,19.1,R,AQ,"87GB 121022.6+251020; SDSS J121255.81+245332.3
",J1212+2453,"5,8",168,4,,1.5,4.225352112676056,5.818384696468256
5019,J1213+0001,1211+003,+00:01:30.0336929,12:13:47.53306977,0.0250093591388888,183.44805445737487,7973.0,1.677e-05,0.0007071,6.9875e-08,1.9641666666666666e-07,2.0847547011383933e-07,-0.5664,0.7226,3.0,2015.0,282.939,61.427,NED (fiducial),0.9613,,0.9613,,0.9613,17.9,R,AQ,"87GB 121109.6+001735; NVSS J121347+000133
",J1213+0001,5,-16,5,,7.9,21.285211267605632,21.86458823546892
5020,J1213+1307,1210+134,+13:07:20.9044930,12:13:32.17045511,13.12247347027778,183.3840435629583,7970.0,8.98e-06,0.0002597,3.7416666666666674e-08,7.21388888888889e-08,8.08199486379645e-08,0.0845,0.26,1.0,2015.0,268.737,73.425,NED (fiducial),1.1405,,1.1405,,1.1404,17.7,R,AQ,"ICRF J121332.1+130720 S/X; LBQS 1210+1324
",J1213+1307,"2,8",-150,3,,3.5,7.447183098591549,8.028731911326197
5024,J1213+5044,,+50:44:29.383,12:13:29.2801,50.74149527777778,183.37200041666665,,,,,,,,,,,,,,,,,,,,,,,J1213+5044,8,-95,5,,1.5,4.014084507042253,6.411932191600021
5025,J1213+5129,,+51:29:35.652,12:13:00.8083,51.49323666666667,183.25336791666663,,,,,,,,,,,,,,,,,,,,,,,J1213+5129,5,-6,5,,2.6,21.285211267605632,21.86458823546892
5031,J1214+0242,1211+029,+02:42:52.8363852,12:14:23.02683011,2.714676773666667,183.5959451254583,7980.0,4.209e-05,0.001053,1.7537499999999997e-07,2.925e-07,3.409452275787387e-07,-0.1476,1.0593,1.0,2015.0,281.393,64.026,NED (fiducial),2.1894,,2.223,,,17.4,R,AQ,"ICRF J121423.0+024252 S/X; 2XMM J121422.9+024252
",J1214+0242,2,103,4,,113.9,0.0,4.0
5033,J1214+0829,1212+087,+08:29:22.5177440,12:14:59.91316812,8.489588262222222,183.7496382005,7990.0,8.64e-06,0.0001912,3.6e-08,5.311111111111111e-08,6.394172675379368e-08,0.107,0.1921,1.0,2015.0,276.42,69.464,NED (fiducial),2.3662,,2.3663,,2.366,19.9,R,AQ,"ICRF J121459.9+082922 S/X; JVAS J1214+0829
",J1214+0829,8,-129,5,,0.8,7.447183098591549,8.969979715916175
5035,J1214+3309,1211+334,+33:09:45.5948744,12:14:04.11576370,33.162665242888885,183.51714901541663,7979.0,7.97e-06,0.0001343,3.3208333333333325e-08,3.730555555555556e-08,4.65243013885276e-08,0.1877,0.137,1.0,2015.0,173.895,79.924,NED (fiducial),1.5963,,1.5963,,1.5963,16.9,R,AQ,"ICRF J121404.1+330945 S/X; JVAS J1214+3309; GALEXASC J121404.17+330945.8
",J1214+3309,"5,8",52,3,,3.9,0.0,3.0
5039,J1215+0732,1212+078,+07:32:04.6730957,12:15:10.97695944,7.534631415472222,183.795737331,7994.0,6.105e-05,0.0011747,2.54375e-07,3.263055555555556e-07,4.12394711543104e-07,-0.0451,1.1765,1.0,2015.0,277.586,68.603,NED (fiducial),0.1364,,0.1364,,0.1365,14.8,R,AL,"ICRF J121510.9+073204 S/X; NVSS J121510+073205
",J1215+0732,"2,8",92,3,,2.9,0.0,3.0
5041,J1215+1709,,+17:09:17.597,12:15:43.8256,17.154888055555553,183.93260666666663,,,,,,,,,,,,,,,,,,,,,,,J1215+1709,8,-155,5,,15.3,7.447183098591549,8.969979715916175
5042,J1215+3151,1213+321,+31:51:34.5783100,12:15:48.96529400,31.85960508611112,183.9540220583333,7999.0,3.2e-05,0.00044,1.333333333333333e-07,1.2222222222222222e-07,1.666220246035114e-07,-0.194,0.4662,23.0,2006.31,179.394,80.924,NED (fiducial),2.26,,2.26,,2.2605,19.5,R,AQ,"B2 1213+32A
",J1215+3151,5,144,5,,1.9,4.225352112676056,6.546266147667387
5044,J1215+3508,,+35:08:13.456,12:15:08.8469,35.13707111111111,183.7868620833333,,,,,,,,,,,,,,,,,,,,,,,J1215+3508,8,-167,5,,6.1,7.447183098591549,8.969979715916175
5045,J1215+4627,1212+467,+46:27:15.1073404,12:15:09.94241135,46.45419648344445,183.79142671395832,7993.0,1.037e-05,0.0001568,4.3208333333333335e-08,4.355555555555555e-08,5.2756064958483054e-08,-0.3743,0.1647,3.0,2015.0,140.897,69.388,NED (fiducial),0.7201,,0.7201,,0.7201,16.7,R,AQ,"B3 1212+467
",J1215+4627,"2,5,8",-24,3,,1.4,21.285211267605632,21.495586028452585
5046,J1215+5002,1212+503,+50:02:15.5615600,12:15:00.79764100,50.037655988888886,183.75332350416664,7991.0,0.00019067,0.00268,7.944583333333331e-07,7.444444444444444e-07,9.02535785858258e-07,-0.595,2.9618,28.0,2010.76,137.435,66.052,NED (fiducial),1.4113,,0.3907,,1.3811,17.4,R,AL,"NVSS J121500+500216; GALEXASC J121500.82+500215.2
",J1215+5002,"2,8",2,3,,2.0,21.285211267605632,21.495586028452585
5047,J1215+6422,1213+646,+64:22:28.4338700,12:15:48.90767300,64.37456496388889,183.9537819708333,7998.0,6.667e-05,0.00043,2.777916666666666e-07,1.1944444444444445e-07,1.6941322352326037e-07,0.005,0.4329,23.0,2006.31,129.22,52.317,NED (fiducial),3.2323,,3.236,,3.2332,18.5,R,AQ,"87GB 121324.0+643857; SDSS J121548.90+642228.5
",J1215+6422,5,-80,5,,0.8,4.014084507042253,6.411932191600021
5051,J1216+0929,1213+097,+09:29:09.6088278,12:16:06.21025589,9.486002452166666,184.02587606620835,8005.0,1.417e-05,0.0004576,5.9041666666666664e-08,1.2711111111111112e-07,1.398158472233359e-07,-0.094,0.4581,1.0,2015.0,275.969,70.485,NED (fiducial),0.0937,,0.0937,,0.0937,13.5,R,AL,"ICRF J121606.2+092909 S/X; 2MASX J12160619+0929096; GALEXASC J121606.20+092909.5
",J1216+0929,"2,8",163,6,,4.1,4.225352112676056,7.338501241813345
5055,J1217+3305,1215+333,+33:05:38.0302664,12:17:32.54182125,33.093897296222224,184.3855909218749,8015.0,6.496e-05,0.0014763,2.7066666666666666e-07,4.100833333333334e-07,4.686018092174749e-07,0.2093,1.4901,1.0,2015.0,171.725,80.555,NED (fiducial),2.61,,2.6099,,2.6099,17.7,R,AQ,"ICRF J121732.5+330538 S/X; NVSS J121732+330537
",J1217+3305,"2,8",-160,3,,6.1,7.447183098591549,8.028731911326197
5056,J1217+3435,,+34:35:38.190,12:17:15.1594,34.593941666666666,184.31316416666664,,,,,,,,,,,,,,,,,,,,,,,J1217+3435,5,156,5,,2.7,4.225352112676056,6.546266147667387
5057,J1217+4519,1214+456,+45:19:47.9264000,12:17:21.01563600,45.32997955555556,184.33756515,8014.0,4.4e-05,0.00057,1.833333333333333e-07,1.5833333333333333e-07,2.0416030508089026e-07,-0.155,0.5818,23.0,2006.31,141.184,70.571,NED (fiducial),1.6553,,1.6556,,1.6545,19.4,R,AQ,"B3 1214+456
",J1217+4519,5,176,5,,3.8,4.225352112676056,6.546266147667387
5058,J1217+5155,1215+521,+51:55:10.2974812,12:17:36.66024773,51.91952707811111,184.4027510322083,8016.0,8.908e-05,0.0007776,3.711666666666666e-07,2.16e-07,3.147411794757781e-07,-0.1683,0.8695,3.0,2015.0,135.052,64.405,NED (fiducial),2.224,,2.224,,2.2251,16.3,R,AQ,"NVSS J121736+515510;; 2002MNRAS.329..877C give z=1.09
",J1217+5155,"2,8",93,3,,7.3,0.0,3.0
5059,J1217+5835,1214+588,+58:35:26.2463635,12:17:11.01885727,58.59062398986112,184.29591190529163,8013.0,1.531e-05,0.000113,6.379166666666666e-08,3.138888888888889e-08,4.572188983602119e-08,-0.0327,0.1202,1.0,2015.0,131.347,57.974,NED (fiducial),2.5527,,2.5528,,2.5526,19.1,R,AQ,"ICRF J121711.0+583526 S/X; CGRaBS J1217+5835; NVSS J121710+583526
",J1217+5835,"2,8",-62,2,,6.6,4.014084507042253,4.484737944370512
5060,J1217-0029,1215-002,-00:29:46.2997319,12:17:58.72903510,-0.4961943699722222,184.49470431291664,8020.0,5.34e-06,0.0001696,2.225e-08,4.711111111111111e-08,5.21006925252343e-08,-0.0988,0.1698,1.0,2015.0,285.341,61.228,NED (fiducial),0.4189,,0.4189,,0.4189,17.9,R,AL,"ICRF J121758.7-002946 S/X; PKS 1215-002
",J1217-0029,"2,8",-68,3,,5.7,4.014084507042253,5.011274731011726
5062,J1218+0102,1215+013,+01:02:37.3479340,12:18:27.77836855,1.0437077594444446,184.61574320229164,8030.0,1.619e-05,0.0003686,6.745833333333332e-08,1.0238888888888889e-07,1.2260750975079944e-07,-0.1239,0.3707,3.0,2015.0,284.691,62.742,NED (fiducial),0.1172,,0.1172,,0.1172,17.0,R,AL,"PKS 1215+013
",J1218+0102,"5,8",-120,4,,3.3,7.447183098591549,8.453433391465719
5064,J1218+1105,1215+113,+11:05:05.2624063,12:18:26.09228291,11.084795112861112,184.6087178454584,8029.0,5.6e-06,0.0001462,2.333333333333333e-08,4.061111111111111e-08,4.66216867104595e-08,0.1064,0.1466,1.0,2015.0,275.536,72.178,NED (fiducial),1.4027,,1.4027,,1.4015,15.0,R,AQ,"ICRF J121826.0+110505 S/X; LBQS 1215+1121
",J1218+1105,"2,8",28,3,,3.5,21.285211267605632,21.495586028452585
5065,J1218+1738,1216+179,+17:38:17.2687383,12:18:46.60452073,17.638130205083332,184.69418550304167,8037.0,1e-05,0.0002815,4.166666666666666e-08,7.819444444444446e-08,8.769884401179943e-08,-0.0744,0.2818,1.0,2015.0,262.786,77.882,NED (fiducial),1.8092,,1.805,,1.8092,17.8,R,AQ,"ICRF J121846.6+173817 S/X; SDSS J121846.60+173817.2
",J1218+1738,"2,8",-108,3,,9.7,0.0,3.0
5066,J1218+2449,1216+251,+24:49:55.0450000,12:18:40.04250000,24.831956944444443,184.66684375,8036.0,,,,,,,,8.0,2000.0,228.423,82.288,NED (fiducial),2.8512,,2.8509,,2.8511,21.8,R,AQ,"87GB 121609.5+250606
",J1218+2449,"5,8",136,4,,9.2,4.225352112676056,5.818384696468256
5068,J1218+5830,1215+587,+58:30:18.1468700,12:18:00.41822100,58.50504079722222,184.5017425875,8022.0,3.2e-05,0.00074,1.333333333333333e-07,2.0555555555555561e-07,2.170371181907508e-07,-0.017,0.74,39.0,2015.0,131.19,58.084,NED (fiducial),0.4335,,0.4335,,0.4335,19.1,r,G ,"NVSS J121800+583018
",J1218+5830,"5,8",120,4,,2.2,4.225352112676056,5.818384696468256
5074,J1219+4829,1216+487,+48:29:56.1647529,12:19:06.41475008,48.49893465358333,184.7767281253333,8039.0,4.85e-06,5.02e-05,2.0208333333333334e-08,1.3944444444444444e-08,1.9332851141731883e-08,0.0186,0.0503,1.0,2015.0,137.161,67.726,NED (fiducial),1.0709,,1.0709,,1.0707,19.9,R,AQ,"ICRF J121906.4+482956 S/X; JVAS J1219+4829; GALEXASC J121906.53+482956.6
",J1219+4829,"2,5,8",99,3,,2.1,0.0,3.0
5076,J1220+0203,1217+023,+02:03:42.2249964,12:20:11.88461566,2.0617291656666663,185.04951923191663,8053.0,6.4e-06,0.0001401,2.6666666666666664e-08,3.891666666666666e-08,4.7166700900744834e-08,-0.0074,0.1401,1.0,2015.0,284.992,63.84,NED (fiducial),0.2402,,0.2402,,0.2402,15.6,R,AL,"ICRF J122011.8+020342 S/X; JVAS J1220+0203; GALEXASC J122011.91+020342.8
",J1220+0203,"2,8",61,3,,7.4,0.0,3.0
5078,J1220+3343,1218+339,+33:43:12.0279489,12:20:33.87551407,33.72000776358333,185.1411479752917,8058.0,1.32e-05,0.0002359,5.5e-08,6.552777777777777e-08,7.991658761433458e-08,0.0106,0.2359,1.0,2015.0,166.307,80.639,NED (fiducial),1.5287,,1.5287,,1.5287,17.9,R,AQ,"ICRF J122033.8+334312 S/X; 3C 270.1
",J1220+3343,"2,8",-161,3,,6.4,7.447183098591549,8.028731911326197
5079,J1220+3431,1217+348,+34:31:21.7435046,12:20:08.29413750,34.522706529055554,185.03455890625,8049.0,1.054e-05,0.0002136,4.3916666666666666e-08,5.9333333333333335e-08,6.949571909039808e-08,-0.4073,0.2226,1.0,2015.0,163.247,80.016,NED (fiducial),0.1912,,0.1912,,2.6563,17.1,R,AL,"ICRF J122008.2+343121 S/X; JVAS J1220+3431; GALEXASC J122008.32+343121.9;; 2005ApJ...626...95S give z=0.13
",J1220+3431,"2,5,8",-27,3,,2.4,21.285211267605632,21.495586028452585
5087,J1221+0821,1218+086,+08:21:44.2008500,12:21:32.06575800,8.362278013888888,185.383607325,8072.0,6.8e-05,0.00246,2.833333333333333e-07,6.833333333333333e-07,7.385961799749761e-07,-0.281,2.4792,39.0,2015.0,280.886,69.944,NED (fiducial),0.1318,,0.1318,,0.1318,18.7,R,AL,"NVSS J122132+082143
",J1221+0821,8,167,5,,2.5,4.225352112676056,6.546266147667387
5088,J1221+1106,,+11:06:32.865,12:21:51.7166,11.109129166666666,185.46548583333333,,,,,,,,,,,,,,,,,,,,,,,J1221+1106,8,-174,5,,2.0,7.447183098591549,8.969979715916175
5089,J1221+1701,1218+173,+17:01:29.1950000,12:21:22.50280000,17.02477638888889,185.34376166666664,8067.0,,,,,,,,8.0,2000.0,266.859,77.737,NED (fiducial),0.1078,,0.1078,,0.1078,15.7,r,G ,"87GB 121850.4+171808
",J1221+1701,"5,8",-119,4,,1.1,7.447183098591549,8.453433391465719
5090,J1221+2608,1218+264,+26:08:45.1940500,12:21:01.96468600,26.14588723611111,185.25818619166665,8064.0,3.267e-05,0.00076,1.3612499999999998e-07,2.111111111111112e-07,2.4392573502270416e-07,0.376,0.7843,39.0,2015.0,219.441,83.136,NED (fiducial),2.3187,a,2.318,,2.3194,19.8,R,AQ,"NVSS J122101+260845; SDSS J122101.96+260845.2
",J1221+2608,"5,8",48,4,,1.4,0.0,4.0
5091,J1221+2813,1219+285,+28:13:58.5001339,12:21:31.69052007,28.23291670386111,185.3820438336249,8071.0,4.14e-06,7.46e-05,1.725e-08,2.072222222222222e-08,2.5697929627499246e-08,-0.1345,0.0753,1.0,2015.0,201.735,83.288,NED (fiducial),0.102,,0.1029,,,14.2,R,AL,"ICRF J122131.6+281358 S/X; JVAS J1221+2813; GALEXASC J122131.70+281358.4;; 2011A&A...532A..38S has photometric z=0.161; z=0.102 confirmed by 2017ApJ...837..144P
",J1221+2813,"2,5,8,15,43",112,5,,2.5,4.225352112676056,6.546266147667387
5092,J1221+3010,1218+304,+30:10:37.1607900,12:21:21.94267500,30.17698910833333,185.3414278125,8066.0,0.00014467,0.00281,6.027916666666666e-07,7.805555555555556e-07,9.385156056275e-07,-0.454,2.9918,28.0,2010.76,186.359,82.735,NED (fiducial),0.1836,,0.1836,,0.1836,15.7,R,AL,"FBQS J1221+3010
",J1221+3010,"8,15",92,3,,1.5,0.0,3.0
5093,J1221+4411,1218+444,+44:11:29.6721704,12:21:27.04465208,44.19157560288888,185.3626860503333,8069.0,7.82e-06,0.0001046,3.258333333333333e-08,2.9055555555555555e-08,3.7283240038261465e-08,-0.0846,0.1053,1.0,2015.0,140.458,71.902,NED (fiducial),1.3465,,1.3465,,1.3465,17.8,R,AQ,"ICRF J122127.0+441129 S/X; B3 1218+444B
",J1221+4411,"2,5,8",-42,3,,7.0,4.014084507042253,5.011274731011726
5096,J1221-0248,,-02:48:59.536,12:21:13.2588,-2.8165377777777776,185.305245,,,,,,,,,,,,,,,,,,,,,,,J1221-0248,"5,8",-91,4,,2.1,4.014084507042253,5.666822251463041
5099,J1222+0413,1219+044,+04:13:15.7760715,12:22:22.54962606,4.22104890875,185.59395677525,8082.0,2.05e-06,3.23e-05,8.541666666666665e-09,8.972222222222223e-09,1.2371967107128061e-08,-0.1137,0.0334,1.0,2015.0,284.819,66.066,NED (fiducial),0.9664,,0.966,,0.9663,17.1,R,AQ,"ICRF J122222.5+041315 S/X DEF; 4C +04.42
",J1222+0413,"1.4,2,5,8,15,43",173,3,,3.1,4.225352112676056,5.182045973946585
5100,J1222+2934,,+29:34:41.522,12:22:43.2000,29.578200555555554,185.68,,,,,,,,,,,,,,,,,,,,,,,J1222+2934,5,-26,5,,3.5,21.285211267605632,21.86458823546892
5106,J1223+3707,1220+373,+37:07:01.5401000,12:23:11.14791800,37.11709447222222,185.7964496583333,8089.0,0.00021,0.00382,8.749999999999999e-07,1.061111111111111e-06,1.2699534464706676e-06,0.56,4.1515,39.0,2015.0,152.024,78.366,NED (fiducial),0.4908,,0.4908,,0.4908,18.0,R,AQ,"NVSS J122311+370703
",J1223+3707,5,0,5,,58.0,21.285211267605632,21.86458823546892
5107,J1223+4611,1221+464,+46:11:18.6026505,12:23:39.33667440,46.18850073625,185.91390281,8095.0,1.304e-05,0.0001584,5.4333333333333343e-08,4.4000000000000004e-08,5.788641237991615e-08,-0.14,0.162,1.0,2015.0,137.213,70.162,NED (fiducial),1.0121,,1.0122,,1.0121,18.2,R,AQ,"ICRF J122339.3+461118 S/X; B3 1221+464
",J1223+4611,"2,5,8",-63,3,,1.9,4.014084507042253,5.011274731011726
5108,J1223+4812,1221+484,+48:12:57.6644045,12:23:58.23063810,48.21601789013889,185.99262765875,8102.0,2.276e-05,0.0002963,9.483333333333333e-08,8.230555555555555e-08,1.0376486095937876e-07,-0.0018,0.2963,1.0,2015.0,135.344,68.245,NED (fiducial),2.1888,,2.1886,,2.1887,19.6,R,AQ,"ICRF J122358.2+481257 S/X; 87GB 122132.4+482954; SDSS J122358.22+481257.6
",J1223+4812,"2,5",-122,4,,7.1,7.447183098591549,8.453433391465719
5109,J1223+5037,1221+509,+50:37:53.4124600,12:23:43.16914000,50.63150346111111,185.92987141666663,8097.0,4.267e-05,0.00041,1.777916666666667e-07,1.138888888888889e-07,1.60276972610405e-07,-0.04,0.4163,23.0,2010.76,133.739,65.911,NED (fiducial),3.4912,,3.4911,,3.4912,17.6,R,AL,"87GB 122118.1+505444; SDSS J122343.16+503753.4
",J1223+5037,"5,8",-106,4,,1.7,4.014084507042253,5.666822251463041
5116,J1224+0330,1222+037,+03:30:50.2927775,12:24:52.42194302,3.5139702159722224,186.2184247625833,8113.0,4.79e-06,0.0001075,1.9958333333333332e-08,2.986111111111111e-08,3.5896024872160954e-08,-0.2017,0.1091,1.0,2015.0,286.74,65.547,NED (fiducial),0.9563,,0.9563,,0.9563,18.9,R,AQ,"ICRF J122452.4+033050 S/X; 4C +03.23
",J1224+0330,"2,5,8",-51,3,,3.4,4.014084507042253,5.011274731011726
5118,J1224+2122,1222+216,+21:22:46.3884828,12:24:54.45840523,21.37955235633333,186.22691002179167,8115.0,3.71e-06,8.02e-05,1.545833333333333e-08,2.2277777777777778e-08,2.6523638652753093e-08,-0.2147,0.0814,1.0,2015.0,255.073,81.66,NED (fiducial),0.4338,,0.4338,,0.4338,18.2,R,AQ,"ICRF J122454.4+212246 S/X; 4C +21.35
",J1224+2122,"2,5,8,15,43",2,3,,2.1,21.285211267605632,21.495586028452585
5119,J1224+2239,,+22:39:39.559,12:24:01.0363,22.660988611111108,186.00431791666665,,,,,,,,,,,,,,,,,,,,,,,J1224+2239,"5,8",-161,4,,15.2,7.447183098591549,8.453433391465719
5120,J1224+2436,1221+248,+24:36:23.4993001,12:24:24.18613064,24.60652758336112,186.1007755443333,8106.0,5.634e-05,0.0012272,2.3475e-07,3.408888888888889e-07,4.021920823521808e-07,0.2427,1.249,1.0,2015.0,233.952,83.418,NED (fiducial),0.2186,,0.2187,,0.2187,16.7,R,AL,"ICRF J122424.1+243623 S/X; NVSS J122424+243623
",J1224+2436,"5,8",-81,4,,7.4,4.014084507042253,5.666822251463041
5121,J1224+4015,1221+405,+40:15:10.4712365,12:24:24.23451077,40.25290867680555,186.1009771282083,8107.0,0.00010016,0.0011131,4.173333333333333e-07,3.091944444444445e-07,4.439019844574324e-07,-0.4719,1.3713,1.0,2015.0,144.306,75.733,NED (fiducial),0.417,,0.4169,,0.417,17.4,R,AL,"ICRF J122424.2+401510 S/X; NVSS J122424+401510
",J1224+4015,8,-50,5,,1.2,4.014084507042253,6.411932191600021
5122,J1224+4335,1222+438,+43:35:19.2873713,12:24:51.50530154,43.58869093647223,186.21460542308333,8112.0,9.03e-06,0.0001365,3.7625e-08,3.791666666666667e-08,4.669421662633807e-08,0.0477,0.1367,1.0,2015.0,139.289,72.685,NED (fiducial),1.0749,,1.0749,,,20.2,R,AL,"ICRF J122451.5+433519 S/X; B3 1222+438;; 2003ApJ...590..109S give z=1.872
",J1224+4335,"2,5,8",14,3,,2.6,21.285211267605632,21.495586028452585
5123,J1224+5001,1221+503,+50:01:55.4832758,12:24:09.91862486,50.03207868772222,186.0413276035833,8104.0,7.631e-05,0.0010324,3.179583333333333e-07,2.8677777777777775e-07,3.520750052404858e-07,-0.2077,1.0533,1.0,2015.0,133.961,66.508,NED (fiducial),1.0616,,1.0616,,1.0616,16.7,R,AQ,"ICRF J122409.9+500155 S/X; NVSS J122409+500156
",J1224+5001,8,-19,5,,2.0,21.285211267605632,21.86458823546892
