J2000_NAME,OCARS_NAME,DEC,RA,DEC_deg,RA_deg,INDEX_NEW_TABLE,RA_ERR_sec,DEC_ERR_arcsec,RA_ERR_deg,DEC_ERR_deg,SKY_PA_ERR_deg,RA_DEC_CORRELATION,SEMIMAJOR_AXIS_OF_ERROR_ELLIPSE_mas,CATALOG_CODE,EPOCH_YEAR,GAL_LON_deg,GAL_LAT_deg,Z_FROM_NED_OR_LITERATURE,Z,Z_FLAG,Z_SIMBAD,Z_SIMBAD_FLAG,Z_SDSS,OPTICAL_OR_NIR_MAGNITUDE,BAND,OBJECT_PRIMARY_TYPE,OTHER_ID_AND_NOTES,J2000,frequencies,pa,pa_err,flag180,separation,sys_err,tot_err
J0007+4712,,+47:12:07.769,00:07:59.9733,47.20215805555556,1.9998887499999995,,,,,,,,,,,,,,,,,,,,,,,J0007+4712,8,131,5,,43.6,4.225352112676056,6.546266147667387
J0007+5706,0005+568,+57:06:10.4391408,00:07:48.46862363,57.10289976133333,1.9519525984583328,98.0,1.234e-05,0.0001161,5.1416666666666674e-08,3.225e-08,4.266058972301576e-08,-0.1491,0.1192,1.0,2015.0,117.008,-5.266,,,,,,,21.0,G,V ,"ICRF J000748.4+570610 S/X; 87GB 000510.6+564934
",J0007+5706,8,-161,5,,0.7,7.447183098591549,8.969979715916175
J0008+1144,0005+114,+11:44:00.7748326,00:08:00.83826352,11.73354856461111,2.0034927646666665,101.0,1.124e-05,0.000265,4.6833333333333336e-08,7.361111111111111e-08,8.672513560770236e-08,-0.179,0.2676,1.0,2015.0,106.354,-49.735,LITERATURE,,a,,,,21.6,R,V ,"ICRF J000800.8+114400 S/X; 87GB 000526.5+112658;; z from milliquas (http://quasars.org/milliquas.htm)
",J0008+1144,2,112,4,,3.6,4.225352112676056,5.818384696468256
J0008+1456,,+14:56:35.791,00:08:25.3998,14.943275277777778,2.1058325,,,,,,,,,,,,,,,,,,,,,,,J0008+1456,8,20,5,,2.1,21.285211267605632,21.86458823546892
J0008+3837,,+38:37:10.290,00:08:22.8559,38.619525,2.0952329166666663,,,,,,,,,,,,,,,,,,,,,,,J0008+3837,8,52,5,,1.6,0.0,5.0
J0008-1329,0005-137,-13:29:30.5732700,00:08:28.01699300,-13.491825908333333,2.1167374708333333,106.0,2.933e-05,0.00094,1.2220833333333332e-07,2.611111111111112e-07,2.868814285674537e-07,0.01,0.94,39.0,2015.0,84.447,-73.067,,,,,,,    , ,R ,"PMN J0008-1329
",J0008-1329,"5,8",26,4,,2.7,21.285211267605632,21.65779810383793
J0008-2339,,-23:39:18.150,00:08:00.3696,-23.655041666666666,2.00154,,,,,,,,,,,,,,1.412,,1.41,,,,,,,J0008-2339,8,151,2,,3.5,4.225352112676056,4.674783468364712
J0008-233A,,-23:39:28.008,00:08:35.3997,-23.65778,2.14749875,,,,,,,,,,,,,,0.147,,0.147,,,,,,,J0008-233A,8,-127,5,,38.7,7.447183098591549,8.969979715916175
J0008-2559,0005-262,-25:59:11.5410577,00:08:26.25250002,-25.986539182694447,2.10938541675,105.0,1.126e-05,0.000372,4.6916666666666667e-08,1.0333333333333333e-07,1.116080683109769e-07,-0.0821,0.3723,1.0,2015.0,37.274,-80.32,,,,,,,20.0,r,V ,"ICRF J000826.2-255911 S/X; PKS 0005-262
",J0008-2559,"2,8",-113,3,,2.1,7.447183098591549,8.028731911326197
J0008-3601,0006-363,-36:01:25.0334239,00:08:33.66116426,-36.02362039552778,2.140254851083333,108.0,4.035e-05,0.0017253,1.68125e-07,4.7925e-07,4.98166464129525e-07,0.6183,1.753,1.0,2015.0,345.976,-77.268,,,,,,,    , ,I ,"ICRF J000833.6-360125 S/X; PKS 0006-362
",J0008-3601,"2,8",-178,3,,6.7,7.447183098591549,8.028731911326197
J0009+0157,0007+016,+01:57:55.1493283,00:09:58.65762794,1.9653192578611112,2.494406783083333,124.0,9.413e-05,0.0017967,3.922083333333333e-07,4.990833333333333e-07,6.346106139322664e-07,-0.0081,1.7968,1.0,2015.0,102.348,-59.239,NED (fiducial),2.9753,,2.9755,,2.9751,18.9,R,AQ,"ICRF J000958.6+015755 S/X; PKS 0007+016
",J0009+0157,"2,8",78,3,,5.1,0.0,3.0
J0009+0507,,+05:07:25.018,00:09:24.1697,5.123616111111111,2.350707083333333,,,,,,,,,,,,,,,,,,,,,,,J0009+0507,8,162,5,,1.4,4.225352112676056,6.546266147667387
J0009+0625,0006+06A,+06:25:54.7491390,00:09:17.05514974,6.431874760833334,2.3210631239166664,115.0,1.962e-05,0.0005786,8.174999999999997e-08,1.607222222222222e-07,1.800856193340182e-07,-0.291,0.5866,3.0,2015.0,104.495,-54.924,NED (fiducial),2.6943,,2.692,,,19.0,R,AQ,"SDSS J000917.05+062554.7; 87GB 000643.3+060902
",J0009+0625,8,-87,5,,1.1,4.014084507042253,6.411932191600021
J0009+0628,0006+061,+06:28:21.2402274,00:09:03.93184213,6.472566729833334,2.2663826755416663,112.0,7.03e-06,0.0001949,2.9291666666666666e-08,5.413888888888889e-08,6.146639718334315e-08,0.0741,0.1951,1.0,2015.0,104.425,-54.869,NED (fiducial),1.5626,,1.5626,,,19.1,R,AL,"ICRF J000903.9+062821 S/X; JVAS J0009+0628
",J0009+0628,"8,15",60,3,,0.7,0.0,3.0
J0009+1513,0007+149,+15:13:37.9048600,00:09:43.46880600,15.227195794444444,2.431120025,121.0,3.133e-05,0.00095,1.3054166666666666e-07,2.638888888888889e-07,2.924088147910048e-07,0.048,0.9503,39.0,2015.0,108.247,-46.452,NED (fiducial),2.2387,,2.24,,2.2389,19.6,R,AQ,"87GB 000708.2+145716
",J0009+1513,"5,8",-92,4,,1.1,4.014084507042253,5.666822251463041
J0009+1742,0007+174,+17:42:08.4831200,00:09:51.64227800,17.70235642222222,2.465176158333333,123.0,0.00010733,0.00281,4.472083333333333e-07,7.805555555555556e-07,8.892528989680073e-07,-0.205,2.8343,39.0,2015.0,109.096,-44.05,LITERATURE,,a,,,,20.2,R,V ,"NVSS J000951+174207;; z from milliquas (http://quasars.org/milliquas.htm)
",J0009+1742,5,163,5,,15.4,4.225352112676056,6.546266147667387
J0009+1803,0007+177,+18:03:43.0122700,00:09:34.86064100,18.061947852777777,2.395252670833333,117.0,3e-05,0.00089,1.25e-07,2.472222222222222e-07,2.743024385926573e-07,0.049,0.8903,39.0,2015.0,109.118,-43.684,NED (fiducial),0.3101,,0.3097,,0.3097,16.3,R,AQ,"87GB 000700.9+174702
",J0009+1803,8,112,5,,4.1,4.225352112676056,6.546266147667387
J0009+4001,0006+397,+40:01:46.7054777,00:09:04.17359438,40.02964041047222,2.267389976583333,113.0,1.184e-05,0.0001599,4.933333333333333e-08,4.441666666666667e-08,5.830780111543948e-08,-0.0222,0.16,1.0,2015.0,114.193,-22.122,NED (fiducial),1.83,,1.83,,,18.6,R,AQ,"ICRF J000904.1+400146 S/X; 87GB 000628.4+394522
",J0009+4001,"2,8",42,2,,5.6,0.0,2.0
J0009+5030,,+50:30:28.838,00:09:22.7601,50.50801055555556,2.34483375,,,,,,,,,,,,,,,,,,,,,,,J0009+5030,5,-93,5,,47.1,4.014084507042253,6.411932191600021
J0009+7724,0006+771,+77:24:42.0044445,00:09:43.09199292,77.41166790125,2.4295499705,120.0,8.231e-05,0.0002879,3.4295833333333334e-07,7.997222222222222e-08,1.0946462063480693e-07,0.047,0.2899,1.0,2015.0,120.594,14.73,LITERATURE,,a,,,,19.9,R,AQ,"ICRF J000943.0+772442 S/X; NVSS J000943+772440;; z from milliquas (http://quasars.org/milliquas.htm)
",J0009+7724,"2,8",-100,3,,18.1,4.014084507042253,5.011274731011726
J0009-2056,0006-212,-20:56:32.3405100,00:09:05.98959500,-20.94231680833333,2.274956645833333,114.0,0.00025133,0.01068,1.0472083333333333e-06,2.966666666666667e-06,3.123724512417061e-06,-0.321,10.746,39.0,2015.0,63.297,-78.532,NED (fiducial),0.91,,0.91,,,22.5, ,G ,"PKS J0009-2056
",J0009-2056,8,-160,5,,49.6,7.447183098591549,8.969979715916175
J0009-3216,0007-325,-32:16:36.9293933,00:09:35.55775453,-32.27692483147222,2.3981573105416665,118.0,1.535e-05,0.0004072,6.395833333333335e-08,1.131111111111111e-07,1.253724901497598e-07,-0.5863,0.4253,1.0,2015.0,0.872,-79.564,NED (fiducial),0.0256,,0.0256,,,12.0,R,G ,"ICRF J000935.5-321636 S/X; AT20G J000935-321637
",J0009-3216,"2,8",142,4,,3.6,4.225352112676056,5.818384696468256
J0010+1058,0007+106,+10:58:29.5042981,00:10:31.00590413,10.974862305027775,2.6291912672083333,131.0,2.45e-06,3.85e-05,1.0208333333333332e-08,1.0694444444444445e-08,1.4656201154938556e-08,-0.0921,0.0394,1.0,2015.0,106.979,-50.625,NED (fiducial),0.0872,,0.0872,,,14.7,R,A1,"ICRF J001031.0+105829 S/X DEF; MRK 1501
",J0010+1058,"5,8,15,24,86",-115,10,,2.0,7.447183098591549,12.46838145486204
J0010+1724,0007+171,+17:24:18.7612955,00:10:33.99062310,17.405211470972223,2.64162759625,132.0,4.18e-06,7.14e-05,1.7416666666666664e-08,1.983333333333333e-08,2.5875844256123112e-08,-0.0909,0.0721,1.0,2015.0,109.233,-44.377,NED (fiducial),1.601,,1.6,,,16.7,R,AQ,"ICRF J001033.9+172418 S/X; JVAS J0010+1724
",J0010+1724,"2,8",91,88,,2.2,0.0,88.0
J0010+2047,0007+205,+20:47:49.7884182,00:10:28.74304373,20.7971634495,2.6197626822083326,129.0,9.5e-06,0.0002454,3.958333333333333e-08,6.816666666666666e-08,7.756291746058472e-08,-0.1885,0.2472,1.0,2015.0,110.2,-41.06,NED (fiducial),0.5978,,0.5978,,0.5978,18.4,R,AQ,"ICRF J001028.7+204749 S/X; CGRaBS J0010+2047; GALEXASC J001028.75+204750.5
",J0010+2047,"2,8",111,3,,4.2,4.225352112676056,5.182045973946585
J0010+2619,0008+260,+26:19:17.7394900,00:10:36.21521800,26.32159430277778,2.6508967416666662,135.0,3.267e-05,0.00077,1.3612499999999998e-07,2.138888888888889e-07,2.462422727007105e-07,0.081,0.7712,39.0,2015.0,111.658,-35.655,,,,,,,    , ,I ,"NVSS J001036+261918
",J0010+2619,"5,8",-112,4,,5.8,7.447183098591549,8.453433391465719
J0010+2838,,+28:38:11.744,00:10:11.0635,28.636595555555555,2.546097916666666,,,,,,,,,,,,,,,,,,,,,,,J0010+2838,8,-39,5,,1.0,4.014084507042253,6.411932191600021
J0010+4412,0007+439,+44:12:42.5046759,00:10:30.04646076,44.21180685441667,2.6251935865,130.0,1.216e-05,0.0001948,5.066666666666666e-08,5.411111111111112e-08,6.516807560657636e-08,-0.0065,0.1948,1.0,2015.0,115.235,-18.047,LITERATURE,,a,,,,18.5,R,AL,"ICRF J001030.0+441242 S/X; B3 0007+439;; z from milliquas (http://quasars.org/milliquas.htm)
",J0010+4412,"2,8",9,3,,3.1,21.285211267605632,21.495586028452585
J0010-0020,0008-006,-00:20:06.6203700,00:10:52.50029800,-0.335172325,2.7187512416666664,139.0,9.333e-05,0.00342,3.88875e-07,9.5e-07,1.026507959382339e-06,-0.227,3.4375,39.0,2015.0,101.286,-61.49,,,,,,,24.0, ,V ,"NVSS J001052-002007
",J0010-0020,5,2,5,,6.5,21.285211267605632,21.86458823546892
J0010-0433,0007-048,-04:33:48.5065726,00:10:00.38867575,-4.563474047944444,2.5016194822916664,126.0,1.02e-05,0.0002788,4.25e-08,7.744444444444447e-08,8.827489898140366e-08,0.1965,0.281,1.0,2015.0,97.465,-65.366,LITERATURE,,a,,,,19.4,R,AQ,"ICRF J001000.3-043348 S/X; AT20G J001000-043348; GALEXASC J001000.38-043347.9;; z from milliquas (http://quasars.org/milliquas.htm)
",J0010-0433,8,-26,16,,2.4,21.285211267605632,26.628184667877864
J0010-0740,0008-079,-07:40:12.0469500,00:10:50.60166100,-7.670013041666666,2.710840254166666,137.0,6.733e-05,0.00271,2.805416666666666e-07,7.527777777777778e-07,8.024811625773979e-07,0.036,2.7103,39.0,2015.0,94.759,-68.293,,,,,,,    , ,I ,"PMN J0010-0739
",J0010-0740,5,-95,5,,12.9,4.014084507042253,6.411932191600021
J0010-2157,0008-222,-21:57:04.2202801,00:10:53.64998649,-21.95117230002778,2.723541610375,141.0,5.94e-06,0.0001971,2.475e-08,5.475e-08,5.936772148528302e-08,-0.0105,0.1971,1.0,2015.0,60.062,-79.432,,,,,,,19.7,R,AQ,"ICRF J001053.6-215704 S/X; PKS 0008-222
",J0010-2157,"2,8",-50,4,,2.9,4.014084507042253,5.666822251463041
J0010-2945,0008-300,-29:45:13.1779128,00:10:45.17736344,-29.75366053133333,2.688239014333333,136.0,1.361e-05,0.0006079,5.6708333333333337e-08,1.688611111111111e-07,1.7589171436330068e-07,-0.0561,0.608,1.0,2015.0,14.187,-80.683,NED (fiducial),2.3439,,2.3439,,,18.5,R,AQ,"ICRF J001045.1-294513 S/X; NVSS J001045-294512
",J0010-2945,8,176,5,,1.8,4.225352112676056,6.546266147667387
J0010-3027,0008-307,-30:27:47.4189021,00:10:35.74220770,-30.46317191725,2.6489258654166665,134.0,8.96e-06,0.0002712,3.733333333333333e-08,7.533333333333333e-08,8.191850653423175e-08,0.1617,0.272,1.0,2015.0,10.078,-80.456,NED (fiducial),1.19,,1.189,,,19.1,R,AQ,"ICRF J001035.7-302747 S/X; PKS 0008-307
",J0010-3027,"2,8",-126,3,,4.5,7.447183098591549,8.028731911326197
J0010-3054,0008-311,-30:54:15.3001644,00:10:34.90971952,-30.904250045666664,2.645457164666666,133.0,1.897e-05,0.0006166,7.904166666666667e-08,1.712777777777778e-07,1.842162094090304e-07,-0.0844,0.617,1.0,2015.0,7.59,-80.308,NED (fiducial),0.9989,,0.99,,,18.2,R,AQ,"ICRF J001034.9-305415 S/X; 2QZ J001034.9-305416; GALEXASC J001034.90-305415.3
",J0010-3054,8,-115,5,,1.0,7.447183098591549,8.969979715916175
J0010-4153,0008-421,-41:53:10.7788843,00:10:52.51756175,-41.88632746786111,2.718823173958333,140.0,3.465e-05,0.0010446,1.44375e-07,2.901666666666667e-07,3.0943381597032744e-07,-0.2101,1.0482,1.0,2015.0,329.683,-73.07,NED (fiducial),1.12,,1.12,,,23.4,R,G ,"ICRF J001052.5-415310 S/X; PKS 0008-42
",J0010-4153,2,18,4,,74.6,21.285211267605632,21.65779810383793
J0011+0057,0008+006,+00:57:51.8770044,00:11:30.40320483,0.964410279,2.876680020125,148.0,6.42e-06,0.000196,2.675e-08,5.4444444444444464e-08,6.06593547303233e-08,0.0189,0.196,1.0,2015.0,102.449,-60.31,NED (fiducial),1.4909,,1.49,,1.491,19.8,R,AQ,"ICRF J001130.4+005751 S/X; CGRaBS J0011+0057; NVSS J001130+005751
",J0011+0057,"2,8",-117,3,,2.2,7.447183098591549,8.028731911326197
J0011+0823,0009+081,+08:23:55.5861571,00:11:35.26961049,8.398773932527778,2.896956710375,150.0,4.89e-06,0.000118,2.0375e-08,3.2777777777777776e-08,3.8479432210771856e-08,-0.1832,0.1192,1.0,2015.0,106.337,-53.184,NED (fiducial),1.4032,,1.4032,,,18.5,R,AQ,"ICRF J001135.2+082355 S/X; PMN J0011+0823; GALEXASC J001135.24+082355.8
",J0011+0823,"2,8,15",73,3,,1.6,0.0,3.0
J0011+0834,0009+082,+08:34:00.3468700,00:11:55.16185900,8.566763019444444,2.979841079166666,158.0,4.867e-05,0.00137,2.0279166666666666e-07,3.805555555555556e-07,4.301563152418236e-07,-0.397,1.408,39.0,2015.0,106.54,-53.043,NED (fiducial),2.2045,,2.2045,,2.2053,20.2,R,AQ,"NVSS J001155+083400
",J0011+0834,5,-179,5,,3.7,7.447183098591549,8.969979715916175
J0011+2159,0009+217,+21:59:11.4536900,00:11:45.51971600,21.98651491388889,2.939665483333333,153.0,2.933e-05,0.00107,1.2220833333333332e-07,2.9722222222222224e-07,3.180920535726935e-07,-0.185,1.0731,39.0,2015.0,110.904,-39.957,LITERATURE,,a,,,,19.1,R,V ,"NVSS J001145+215912; GALEXASC J001145.50+215911.5;; z from milliquas (http://quasars.org/milliquas.htm)
",J0011+2159,5,-30,5,,13.8,21.285211267605632,21.86458823546892
J0011+2928,0009+291,+29:28:30.6008700,00:11:45.98204800,29.47516690833333,2.941591866666666,155.0,7.067e-05,0.0013,2.944583333333333e-07,3.611111111111111e-07,4.428483538275621e-07,-0.31,1.3532,39.0,2015.0,112.679,-32.606,NED (fiducial),2.6255,,2.625,,2.6256,18.4,R,AQ,"NVSS J001145+292830
",J0011+2928,"5,8",43,4,,3.4,0.0,4.0
J0011+7045,0008+704,+70:45:31.6258722,00:11:31.90282268,70.7587849645,2.882928427833333,149.0,2.209e-05,9.09e-05,9.204166666666668e-08,2.525e-08,3.9466312928486724e-08,0.2383,0.1144,1.0,2015.0,119.626,8.144,,,,,,,20.3,G,AL,"ICRF J001131.9+704531 S/X; 87GB 000848.7+702846
",J0011+7045,"2,8",-138,3,,2.7,7.447183098591549,8.028731911326197
J0011-1434,0009-148,-14:34:04.6348040,00:11:40.45584973,-14.56795411222222,2.9185660405416662,152.0,8.64e-06,0.00026,3.6e-08,7.222222222222221e-08,8.018763099884887e-08,-0.0024,0.26,1.0,2015.0,84.537,-74.394,LITERATURE,,a,,,,19.8,R,AQ,"ICRF J001140.4-143404 S/X DEF; NVSS J001140-143404; GALEXASC J001140.33-143404.8;; z from milliquas (http://quasars.org/milliquas.htm)
",J0011-1434,8,-86,5,,1.7,4.014084507042253,6.411932191600021
J0011-2612,0008-264,-26:12:33.3771340,00:11:01.24673726,-26.209271426111112,2.755194738583333,144.0,2.55e-06,3.6e-05,1.0625e-08,1e-08,1.381559524245592e-08,-0.1776,0.0383,1.0,2015.0,36.456,-80.927,NED (fiducial),1.096,,1.1,,,19.6,R,AL,"ICRF J001101.2-261233 S/X; PKS 0008-264
",J0011-2612,"2,8",-135,24,,7.6,7.447183098591549,25.128878528576397
J0012+0719,0009+070,+07:19:51.2503643,00:12:08.35129792,7.330902878972222,3.0347970746666664,159.0,2.247e-05,0.0006674,9.3625e-08,1.853888888888889e-07,2.073450304242265e-07,-0.259,0.6746,3.0,2015.0,106.093,-54.251,NED (fiducial),1.8,,,,1.5443,21.0,R,AQ,"PMN J0012+0719
",J0012+0719,"5,8",-13,4,,20.0,21.285211267605632,21.65779810383793
J0012+3353,0010+336,+33:53:38.4715185,00:12:47.38217291,33.89401986625,3.197425720458333,164.0,1.134e-05,0.0002459,4.725e-08,6.830555555555556e-08,7.876498265147435e-08,-0.1592,0.2474,1.0,2015.0,113.828,-28.294,NED (fiducial),1.68,,1.682,,,20.4,R,AQ,"ICRF J001247.3+335338 S/X; CGRaBS J0012+3353; GALEXASC J001247.44+335341.5
",J0012+3353,2,79,4,,3.1,0.0,4.0
J0012+4704,0009+467,+47:04:34.7377224,00:12:29.30289227,47.076316034,3.122095384458333,161.0,1.15e-05,0.0001496,4.791666666666666e-08,4.155555555555556e-08,5.283688607151629e-08,-0.11,0.151,1.0,2015.0,116.074,-15.276,LITERATURE,,a,,,,20.8,R,V ,"ICRF J001229.3+470434 S/X; NVSS J001229+470434;; z from milliquas (http://quasars.org/milliquas.htm)
",J0012+4704,"2,8",152,3,,1.9,4.225352112676056,5.182045973946585
J0012+6551,0009+655,+65:51:10.8235643,00:12:37.67066532,65.85300654563888,3.1569611055,162.0,9.75e-05,0.0006111,4.0625e-07,1.6975e-07,2.375576370431208e-07,-0.0659,0.6253,1.0,2015.0,118.972,3.28,,,,,,,    , ,I ,"ICRF J001237.6+655110 S/X; 87GB 000956.9+653425
",J0012+6551,8,10,5,,0.4,21.285211267605632,21.86458823546892
J0012-3846,0009-390,-38:46:19.2686600,00:12:15.15063800,-38.77201907222222,3.063127658333333,160.0,4.867e-05,0.00153,2.0279166666666666e-07,4.250000000000001e-07,4.534559296446797e-07,-0.081,1.5308,39.0,2015.0,335.584,-75.767,NED (fiducial),0.0756,,0.05,,,15.0,R,G ,"AT20G J001215-384618
",J0012-3846,5,6,5,,1.5,21.285211267605632,21.86458823546892
J0012-3954,0010-401,-39:54:26.0554777,00:12:59.90981802,-39.90723763269445,3.24962424175,165.0,1.04e-05,0.0003203,4.333333333333333e-08,8.897222222222221e-08,9.497881159915885e-08,0.4165,0.3246,1.0,2015.0,332.458,-74.939,,,,,,,18.1,R,AL,"ICRF J001259.9-395426 S/X; PKS 0010-401
",J0012-3954,"2,8",105,3,,5.1,0.0,3.0
J0013+1910,0011+189,+19:10:41.9156991,00:13:56.37612424,19.17830991641667,3.4849005176666665,175.0,8.24e-06,0.0002274,3.433333333333333e-08,6.316666666666667e-08,7.100418250059617e-08,-0.0529,0.2275,1.0,2015.0,110.826,-42.81,NED (fiducial),0.473,,0.477,,,18.2,R,AL,"ICRF J001356.3+191041 S/X; GALEX 2689891430032212575
",J0013+1910,"2,8,15",-150,3,,1.6,7.447183098591549,8.028731911326197
J0013+4051,0010+405,+40:51:37.1441374,00:13:31.13019909,40.86031781594445,3.379709162875,170.0,3.03e-06,3.8e-05,1.2625e-08,1.0555555555555557e-08,1.423345267288526e-08,-0.1361,0.0392,1.0,2015.0,115.241,-21.444,NED (fiducial),0.255,,0.26,,,16.9,R,A1,"ICRF J001331.1+405137 S/X DEF; 4C +40.01
",J0013+4051,"2,5,8,15,86",-32,3,,0.9,21.285211267605632,21.495586028452585
J0013+4255,0010+426,+42:55:24.5325600,00:13:01.26646500,42.92348126666666,3.2552769375,166.0,9.267e-05,0.00177,3.861250000000001e-07,4.916666666666667e-07,5.671693422687781e-07,-0.73,1.9407,39.0,2015.0,115.49,-19.392,LITERATURE,,a,,,,18.6,R,V ,"NVSS J001301+425523;; z from milliquas (http://quasars.org/milliquas.htm)
",J0013+4255,8,157,5,,7.1,4.225352112676056,6.546266147667387
J0013+4636,0010+463,+46:36:08.6702757,00:13:16.48884614,46.60240840991667,3.318703525583333,168.0,1.341e-05,0.0001456,5.5875e-08,4.044444444444445e-08,5.576281974142497e-08,-0.1256,0.1513,1.0,2015.0,116.136,-15.765,LITERATURE,1.369,,,,,18.3,R,AQ,"ICRF J001316.4+463608 S/X; 87GB 001037.0+461955;; z from milliquas (http://quasars.org/milliquas.htm)
",J0013+4636,"2,8",115,3,,2.1,4.225352112676056,5.182045973946585
J0013+7748,0010+775,+77:48:46.7720200,00:13:11.73066200,77.81299222777777,3.298877758333333,167.0,0.00013467,0.00066,5.61125e-07,1.8333333333333333e-07,2.182722135788124e-07,-0.27,0.6757,39.0,2015.0,120.851,15.096,NED (fiducial),0.326,,0.326,,,15.9,R,AL,"NVSS J001311+774846;; LSO object (2006MNRAS.368.1411A)
",J0013+7748,8,-137,5,,66.6,7.447183098591549,8.969979715916175
J0013+774A,,-999,-999,-999.0,-14984.999999999998,,,,,,,,,,,,,,,,,,,,,,,J0013+774A,5,107,5,,36.9,0.0,5.0
J0013-0423,0011-046,-04:23:52.2949485,00:13:54.13096120,-4.397859707916667,3.475545671666666,173.0,9.06e-06,0.0001826,3.774999999999999e-08,5.0722222222222224e-08,6.316190959012716e-08,-0.2493,0.1886,1.0,2015.0,99.787,-65.569,NED (fiducial),1.0761,,1.0758,,1.0761,19.9,R,AQ,"ICRF J001354.1-042352 S/X; PKS 0011-046
",J0013-0423,"2,8",149,3,,5.3,4.225352112676056,5.182045973946585
J0013-1513,0010-155,-15:13:47.7849831,00:13:20.70179767,-15.229940273083333,3.336257490291666,169.0,8.94e-06,0.0002711,3.725e-08,7.530555555555554e-08,8.344301359375398e-08,0.0705,0.2713,1.0,2015.0,84.351,-75.168,NED (fiducial),1.838,,1.838,,,19.2,R,AQ,"ICRF J001320.7-151347 S/X; CGRaBS J0013-1513; GALEXASC J001320.63-151347.7
",J0013-1513,"2,5,8",92,3,,2.1,0.0,3.0
J0014+0854,0011+086,+08:54:02.0474600,00:14:19.74000100,8.90056873888889,3.5822500041666663,178.0,3.067e-05,0.00075,1.277916666666667e-07,2.0833333333333333e-07,2.436032795080646e-07,0.183,0.757,39.0,2015.0,107.635,-52.865,NED (fiducial),0.1632,,0.1633,,0.1633,15.8,R,AL,"TXS 0011+086
",J0014+0854,"5,8",-106,4,,1.9,4.014084507042253,5.666822251463041
J0014+6117,0012+610,+61:17:43.5424331,00:14:48.79214510,61.29542845363888,3.703300604583333,182.0,2.228e-05,0.0001738,9.283333333333332e-08,4.8277777777777776e-08,6.571732067764621e-08,0.1781,0.1828,1.0,2015.0,118.548,-1.264,,,,,,,17.5,J,V ,"ICRF J001448.7+611743 S/X; 4C +60.01
",J0014+6117,"8,15",34,3,,0.6,21.285211267605632,21.495586028452585
J0015+0802,0012+077,+08:02:04.2101936,00:15:25.85389641,8.034502831555555,3.857724568374999,187.0,3.526e-05,0.000336,1.4691666666666662e-07,9.333333333333332e-08,1.728408349334653e-07,0.1006,0.5255,1.0,2015.0,107.735,-53.771,,,,,,,    , ,R ,"ICRF J001525.8+080204 S/X; PMN J0015+0801; 1RXS J001523.5+080250
",J0015+0802,5,-19,5,,2.8,21.285211267605632,21.86458823546892
J0015+0828,0012+081,+08:28:02.5039900,00:15:08.60073900,8.467362219444444,3.7858364124999992,186.0,2.267e-05,0.00068,9.445833333333333e-08,1.888888888888889e-07,2.1073191400804289e-07,-0.319,0.6907,39.0,2015.0,107.79,-53.334,,1.7134,,1.7134,,1.7134,18.7,R,AQ,"PMN J0015+0828
",J0015+0828,"5,8",14,4,,5.8,21.285211267605632,21.65779810383793
J0015+1700,0013+167,+17:00:40.6029300,00:15:39.98683000,17.011278591666667,3.9166117916666665,192.0,3e-05,0.00072,1.25e-07,2.0000000000000002e-07,2.32997072065768e-07,-0.297,0.7363,39.0,2015.0,110.793,-45.016,NED (fiducial),1.72,,1.72,,1.7206,21.0,R,AQ,"NVSS J001539+170040
",J0015+1700,"5,8",0,4,,2.8,21.285211267605632,21.65779810383793
J0015+3216,0012+319,+32:16:13.3093056,00:15:06.14742346,32.270363696,3.775614264416666,185.0,9.64e-06,0.0001934,4.0166666666666656e-08,5.372222222222223e-08,6.355725770770092e-08,0.1075,0.1941,1.0,2015.0,114.067,-29.975,,,,,,,15.6,R,G ,"ICRF J001506.1+321613 S/X; 3C 006
",J0015+3216,"2,8",120,3,,1.9,4.225352112676056,5.182045973946585
J0015+7047,0013+705,+70:47:10.1665900,00:15:51.01723600,70.78615738611111,3.9625718166666655,196.0,9.333e-05,0.00104,3.88875e-07,2.8888888888888885e-07,3.159665108291264e-07,-0.168,1.0435,39.0,2015.0,119.985,8.118,,,,,,,    , ,I ,"87GB 001304.4+703027
",J0015+7047,8,1,5,,2.3,21.285211267605632,21.86458823546892
J0015-0034,0012-008,-00:34:59.3386317,00:15:03.39697238,-0.5831496199166667,3.7641540515833327,184.0,1.813e-05,0.0006856,7.554166666666666e-08,1.904444444444445e-07,2.0487810694736625e-07,0.1295,0.6867,3.0,2015.0,103.22,-62.054,NED (fiducial),0.1727,,0.1727,,0.1727,16.6,r,G ,"PKS 0012-008
",J0015-0034,8,-173,5,,3.4,7.447183098591549,8.969979715916175
J0015-1807,0013-184,-18:07:25.5865304,00:15:34.32453078,-18.123774036222223,3.89301887825,189.0,9.02e-06,0.0002969,3.7583333333333336e-08,8.247222222222224e-08,8.98748745944766e-08,-0.3326,0.3006,1.0,2015.0,78.524,-77.779,,,,,,,    , ,R ,"ICRF J001534.3-180725 S/X; PMN J0015-1807
",J0015-1807,"2,8",-38,80,,3.3,4.014084507042253,80.10064215990829
